Generation,meanFitness,Phenotype,Optimum
1,0.903345,109.481638,112.687
2,0.911289,109.634937,112.687
3,0.911366,109.636387,112.687
4,0.915294,109.714879,112.687
5,0.926914,109.958052,112.687
6,0.922372,109.861053,112.687
7,0.924071,109.896694,112.687
8,0.926373,109.946781,112.687
9,0.932515,110.082771,112.687
10,0.930258,110.031972,112.687
11,0.931698,110.064395,112.687
12,0.938372,110.218916,112.687
13,0.943242,110.337775,112.687
14,0.93911,110.236604,112.687
15,0.948062,110.461289,112.687
16,0.947808,110.454368,112.687
17,0.940543,110.271397,112.687
18,0.9461,110.410218,112.687
19,0.940798,110.277470,112.687
20,0.948042,110.460741,112.687
21,0.951176,110.544601,112.687
22,0.949515,110.499548,112.687
23,0.951583,110.555506,112.687
24,0.949162,110.490075,112.687
25,0.953239,110.601116,112.687
26,0.952236,110.573328,112.687
27,0.948983,110.485369,112.687
28,0.949089,110.488350,112.687
29,0.954417,110.634412,112.687
30,0.956289,110.687933,112.687
31,0.956398,110.691344,112.687
32,0.962505,110.877288,112.687
33,0.958571,110.755342,112.687
34,0.959572,110.785712,112.687
35,0.961328,110.839686,112.687
36,0.963654,110.914610,112.687
37,0.96066,110.819036,112.687
38,0.967036,111.027760,112.687
39,0.968269,111.071057,112.687
40,0.969404,111.111559,112.687
41,0.964118,110.929243,112.687
42,0.968935,111.095105,112.687
43,0.971553,111.192349,112.687
44,0.970532,111.153603,112.687
45,0.972329,111.222588,112.687
46,0.969414,111.112397,112.687
47,0.968215,111.069200,112.687
48,0.968253,111.070938,112.687
49,0.969038,111.098631,112.687
50,0.968815,111.090956,112.687
51,0.974355,111.304267,112.687
52,0.973861,111.283705,112.687
53,0.973547,111.271187,112.687
54,0.971269,111.181624,112.687
55,0.973639,111.275011,112.687
56,0.974214,111.298610,112.687
57,0.97751,111.441556,112.687
58,0.978652,111.495146,112.687
59,0.977621,111.446732,112.687
60,0.97785,111.457240,112.687
61,0.976635,111.402080,112.687
62,0.983063,111.728994,112.687
63,0.977227,111.428659,112.687
64,0.980645,111.594456,112.687
65,0.978506,111.487979,112.687
66,0.981153,111.621670,112.687
67,0.981105,111.619067,112.687
68,0.981808,111.656922,112.687
69,0.985988,111.921450,112.687
70,0.981612,111.646151,112.687
71,0.982716,111.708398,112.687
72,0.982506,111.696069,112.687
73,0.983686,111.766443,112.687
74,0.980531,111.588743,112.687
75,0.98088,111.606838,112.687
76,0.981077,111.617408,112.687
77,0.980719,111.598434,112.687
78,0.980473,111.585675,112.687
79,0.980602,111.592410,112.687
80,0.981681,111.650117,112.687
81,0.982911,111.719515,112.687
82,0.982621,111.702948,112.687
83,0.981398,111.634595,112.687
84,0.982648,111.704334,112.687
85,0.983562,111.758794,112.687
86,0.984545,111.821225,112.687
87,0.981589,111.645047,112.687
88,0.983569,111.759264,112.687
89,0.983662,111.765239,112.687
90,0.985607,111.893744,112.687
91,0.986985,111.998772,112.687
92,0.984841,111.840449,112.687
