Generation,meanFitness,Phenotype,Optimum
1,1,109.686520,105.687
2,0.960474,109.639130,105.687
3,0.960333,109.653219,105.687
4,0.96138,109.548482,105.687
5,0.961635,109.522922,105.687
6,0.961428,109.543637,105.687
7,0.96206,109.480480,105.687
8,0.960759,109.610618,105.687
9,0.96246,109.440558,105.687
10,0.960974,109.589114,105.687
11,0.961341,109.552431,105.687
12,0.961279,109.558587,105.687
13,0.961662,109.520275,105.687
14,0.962168,109.469656,105.687
15,0.96121,109.565423,105.687
16,0.962527,109.433816,105.687
17,0.962175,109.468988,105.687
18,0.961759,109.510575,105.687
19,0.962361,109.450423,105.687
20,0.961541,109.532379,105.687
21,0.962759,109.410624,105.687
22,0.961981,109.488428,105.687
23,0.962949,109.391631,105.687
24,0.962616,109.424922,105.687
25,0.95728,109.414478,113.687
26,0.955882,109.274715,113.687
27,0.958196,109.506129,113.687
28,0.957316,109.418094,113.687
29,0.960461,109.732578,113.687
30,0.956869,109.373437,113.687
31,0.957999,109.486434,113.687
32,0.963166,110.003155,113.687
33,0.957559,109.442465,113.687
34,0.955109,109.197454,113.687
35,0.956986,109.385076,113.687
36,0.955136,109.200123,113.687
37,0.955901,109.276571,113.687
38,0.950957,108.782225,113.687
39,0.954305,109.117062,113.687
40,0.957584,109.444873,113.687
41,0.957154,109.401907,113.687
42,0.953412,109.027735,113.687
43,0.959104,109.596895,113.687
44,0.953564,109.042881,113.687
45,0.955416,109.228132,113.687
46,0.949191,108.605635,113.687
47,0.955163,109.202787,113.687
48,0.955157,109.202265,113.687
49,0.949341,108.620596,113.687
50,0.967677,108.918794,105.687
51,0.969076,108.778382,105.687
52,0.968924,108.793096,105.687
53,0.967283,108.958193,105.687
54,0.966993,108.987142,105.687
55,0.967705,108.915733,105.687
56,0.967035,108.982984,105.687
57,0.967771,108.909205,105.687
58,0.969678,108.717680,105.687
59,0.969175,108.768825,105.687
60,0.96696,108.990458,105.687
61,0.967545,108.931272,105.687
62,0.967268,108.959618,105.687
63,0.969883,108.697557,105.687
64,0.969305,108.755357,105.687
65,0.970615,108.624332,105.687
66,0.968709,108.814500,105.687
67,0.96945,108.740514,105.687
68,0.969371,108.748687,105.687
69,0.967793,108.906611,105.687
70,0.969682,108.717533,105.687
71,0.970225,108.662902,105.687
72,0.96923,108.763273,105.687
73,0.968091,108.876816,105.687
74,0.967271,108.958732,105.687
75,0.951525,108.838996,113.687
76,0.95373,109.059527,113.687
77,0.952508,108.937316,113.687
78,0.952921,108.978592,113.687
79,0.953323,109.018852,113.687
80,0.95308,108.994512,113.687
81,0.95191,108.877506,113.687
82,0.952729,108.959416,113.687
83,0.952994,108.985904,113.687
84,0.95256,108.942548,113.687
85,0.951914,108.877969,113.687
86,0.953423,109.028828,113.687
87,0.953046,108.991141,113.687
88,0.954422,109.128756,113.687
89,0.953966,109.083132,113.687
90,0.955169,109.203432,113.687
91,0.95507,109.193525,113.687
92,0.955262,109.212738,113.687
93,0.954985,109.185031,113.687
94,0.954769,109.163469,113.687
95,0.955283,109.214864,113.687
96,0.955831,109.269643,113.687
97,0.955781,109.264612,113.687
98,0.955335,109.220038,113.687
99,0.955789,109.265458,113.687
100,0.964528,109.233449,105.687
101,0.965063,109.180231,105.687
102,0.967315,108.955022,105.687
103,0.963497,109.336804,105.687
