Generation,meanFitness,Phenotype,Optimum
1,0.944003,108.994253,111.307
2,0.904327,109.013203,112.192
3,0.874232,109.037231,112.759
4,0.870114,109.160398,112.955
5,0.878323,109.104719,112.758
6,0.913879,109.196028,112.189
7,0.954579,109.270774,111.302
8,0.981575,109.166359,110.186
9,0.990229,109.247936,108.95
10,0.970718,109.237356,107.713
11,0.929318,109.280438,106.599
12,0.879546,109.367352,105.715
13,0.847373,109.330275,105.148
14,0.840193,109.246712,104.955
15,0.856599,109.185136,105.153
16,0.88963,109.194751,105.724
17,0.93527,109.154682,106.611
18,0.969771,109.287168,107.728
19,0.990518,109.197294,108.965
20,0.985486,109.422196,110.201
21,0.952993,109.238237,111.315
22,0.910826,109.143940,112.198
23,0.885771,109.237354,112.763
24,0.877848,109.289296,112.955
25,0.892518,109.348941,112.755
26,0.930842,109.547908,112.183
27,0.960088,109.424520,111.294
28,0.986553,109.478446,110.177
29,0.989272,109.386308,108.939
30,0.96474,109.441903,107.704
31,0.922089,109.432310,106.59
32,0.873343,109.470117,105.709
33,0.839553,109.451340,105.145
34,0.836776,109.300386,104.955
35,0.846722,109.348919,105.156
36,0.87922,109.388221,105.73
37,0.92758,109.340049,106.619
38,0.96414,109.496250,107.737
39,0.989346,109.413479,108.975
40,0.982496,109.242116,110.21
41,0.957496,109.375086,111.323
42,0.922066,109.378385,112.203
43,0.891309,109.338320,112.766
44,0.886418,109.437694,112.955
45,0.899469,109.473404,112.752
46,0.927234,109.462651,112.177
47,0.965516,109.589765,111.286
48,0.987619,109.558671,110.167
49,0.987114,109.601268,108.929
50,0.961304,109.545022,107.694
51,0.921884,109.428845,106.582
52,0.867833,109.558048,105.703
53,0.832862,109.552771,105.142
54,0.830355,109.400507,104.955
55,0.833664,109.557906,105.159
56,0.869165,109.569105,105.736
57,0.925196,109.402273,106.627
58,0.963827,109.516127,107.747
59,0.987399,109.631840,108.985
60,0.987732,109.621620,110.22
61,0.958499,109.412866,111.331
62,0.926102,109.470188,112.209
63,0.902408,109.545069,112.769
64,0.901071,109.702647,112.954
65,0.908931,109.649982,112.748
66,0.935911,109.651744,112.171
67,0.964818,109.558442,111.278
68,0.989446,109.746299,110.157
69,0.985837,109.692592,108.919
70,0.956095,109.694108,107.684
71,0.910285,109.662126,106.574
