Generation,meanFitness,Phenotype,Optimum
1,1,103.361835,105.362
2,0.979552,103.328676,105.362
3,0.980004,103.373500,105.362
4,0.980074,103.381047,105.362
5,0.979895,103.363939,105.362
6,0.980314,103.404383,105.362
7,0.980713,103.447952,105.362
8,0.980637,103.439949,105.362
9,0.981137,103.492533,105.362
10,0.981246,103.505266,105.362
11,0.980797,103.456536,105.362
12,0.981497,103.530255,105.362
13,0.981526,103.533837,105.362
14,0.981844,103.567786,105.362
15,0.981791,103.562958,105.362
16,0.982314,103.618354,105.362
17,0.981623,103.544944,105.362
18,0.981675,103.550896,105.362
19,0.982031,103.587143,105.362
20,0.981723,103.556858,105.362
21,0.98214,103.599572,105.362
22,0.982264,103.614985,105.362
23,0.98205,103.588228,105.362
24,0.982083,103.591827,105.362
25,0.981987,103.582803,105.362
26,0.982742,103.665696,105.362
27,0.982909,103.680631,105.362
28,0.982221,103.608644,105.362
29,0.98262,103.653038,105.362
30,0.982713,103.659572,105.362
31,0.982521,103.640646,105.362
32,0.982575,103.644251,105.362
33,0.983068,103.697326,105.362
34,0.982667,103.655001,105.362
35,0.982125,103.595637,105.362
36,0.982311,103.614452,105.362
37,0.982256,103.611142,105.362
38,0.982281,103.611483,105.362
39,0.982694,103.656700,105.362
40,0.982529,103.640824,105.362
41,0.982859,103.675654,105.362
42,0.982625,103.647073,105.362
43,0.982495,103.637643,105.362
44,0.982246,103.611279,105.362
45,0.982513,103.637473,105.362
46,0.982696,103.656821,105.362
47,0.982848,103.673209,105.362
48,0.982929,103.680942,105.362
49,0.982819,103.672287,105.362
50,0.983077,103.698536,105.362
51,0.982835,103.671278,105.362
52,0.983419,103.734932,105.362
53,0.982434,103.629521,105.362
54,0.983447,103.739542,105.362
55,0.983006,103.691766,105.362
56,0.983045,103.696149,105.362
57,0.983073,103.696348,105.362
58,0.983471,103.742933,105.362
59,0.982995,103.690462,105.362
60,0.983218,103.712230,105.362
61,0.983127,103.705583,105.362
62,0.983187,103.714533,105.362
63,0.98325,103.718561,105.362
64,0.983612,103.756048,105.362
65,0.983196,103.711669,105.362
66,0.983667,103.764664,105.362
67,0.983869,103.785042,105.362
68,0.984025,103.804705,105.362
69,0.983713,103.766220,105.362
70,0.984502,103.854065,105.362
71,0.98391,103.788466,105.362
72,0.983346,103.725564,105.362
73,0.984658,103.874930,105.362
74,0.984432,103.848509,105.362
75,0.984541,103.860677,105.362
76,0.98419,103.819367,105.362
77,0.984469,103.850590,105.362
78,0.984584,103.866283,105.362
79,0.98395,103.792225,105.362
80,0.984506,103.855016,105.362
81,0.984395,103.842559,105.362
82,0.984343,103.836079,105.362
83,0.98423,103.824447,105.362
84,0.984545,103.860818,105.362
85,0.984669,103.872599,105.362
86,0.984383,103.840334,105.362
87,0.984113,103.811248,105.362
88,0.983913,103.787835,105.362
89,0.984251,103.826936,105.362
90,0.985042,103.913767,105.362
91,0.984676,103.872710,105.362
92,0.984935,103.900473,105.362
93,0.985508,103.967867,105.362
94,0.985276,103.943088,105.362
95,0.985856,104.014389,105.362
96,0.985376,103.951594,105.362
97,0.98504,103.917304,105.362
98,0.985327,103.948308,105.362
99,0.984841,103.890814,105.362
100,0.985062,103.917239,105.362
101,0.984841,103.890418,105.362
102,0.985445,103.965560,105.362
103,0.985552,103.978746,105.362
104,0.98556,103.976598,105.362
105,0.985577,103.981467,105.362
106,0.985278,103.944118,105.362
107,0.985504,103.972826,105.362
108,0.98562,103.984610,105.362
109,0.985901,104.018497,105.362
110,0.98644,104.085204,105.362
111,0.986025,104.032370,105.362
112,0.986335,104.073916,105.362
113,0.98623,104.058113,105.362
114,0.986273,104.067281,105.362
115,0.986501,104.094547,105.362
116,0.986762,104.126135,105.362
117,0.986471,104.089432,105.362
118,0.986197,104.058789,105.362
119,0.986938,104.141369,105.362
120,0.986723,104.123099,105.362
121,0.986871,104.146082,105.362
122,0.986701,104.119387,105.362
123,0.986872,104.147329,105.362
124,0.987185,104.178818,105.362
125,0.987218,104.184186,105.362
126,0.987184,104.177447,105.362
127,0.987635,104.245926,105.362
128,0.988169,104.318969,105.362
129,0.987474,104.223401,105.362
130,0.987841,104.272975,105.362
131,0.988087,104.308683,105.362
132,0.988063,104.299873,105.362
133,0.98771,104.254863,105.362
134,0.987983,104.288358,105.362
135,0.987546,104.230148,105.362
136,0.987955,104.291745,105.362
137,0.987935,104.286977,105.362
138,0.987441,104.218909,105.362
139,0.987234,104.191708,105.362
140,0.988127,104.311238,105.362
141,0.987699,104.253795,105.362
142,0.988069,104.304068,105.362
143,0.987564,104.229852,105.362
144,0.988247,104.324414,105.362
145,0.988063,104.305019,105.362
146,0.988031,104.301170,105.362
147,0.987807,104.262000,105.362
148,0.988001,104.298242,105.362
149,0.988214,104.329002,105.362
150,0.988261,104.331134,105.362
151,0.987802,104.257249,105.362
152,0.988259,104.329475,105.362
153,0.988097,104.304249,105.362
154,0.988181,104.315291,105.362
155,0.988521,104.370146,105.362
156,0.987884,104.275953,105.362
157,0.988464,104.357830,105.362
158,0.987855,104.268034,105.362
159,0.988326,104.343041,105.362
160,0.988625,104.384563,105.362
161,0.987967,104.288276,105.362
162,0.988342,104.334292,105.362
163,0.98825,104.322591,105.362
164,0.988523,104.365242,105.362
165,0.988491,104.358160,105.362
166,0.988573,104.371425,105.362
167,0.988231,104.319645,105.362
168,0.989022,104.448800,105.362
169,0.988294,104.334788,105.362
170,0.989004,104.440277,105.362
171,0.988327,104.333904,105.362
172,0.988608,104.383271,105.362
173,0.989013,104.435235,105.362
174,0.98909,104.451436,105.362
175,0.988761,104.402911,105.362
176,0.988899,104.423783,105.362
177,0.988865,104.413971,105.362
178,0.988777,104.400735,105.362
179,0.989202,104.477788,105.362
180,0.989362,104.500081,105.362
181,0.989229,104.473043,105.362
182,0.989405,104.503679,105.362
183,0.989289,104.488203,105.362
184,0.98944,104.503839,105.362
185,0.989153,104.466439,105.362
186,0.988921,104.432720,105.362
187,0.989055,104.447852,105.362
188,0.989714,104.551581,105.362
189,0.989048,104.440130,105.362
190,0.989377,104.501897,105.362
191,0.98962,104.532304,105.362
192,0.989454,104.508749,105.362
193,0.98923,104.470999,105.362
194,0.989602,104.530733,105.362
195,0.989395,104.499055,105.362
196,0.990093,104.618720,105.362
197,0.990022,104.606889,105.362
198,0.98976,104.570396,105.362
199,0.989962,104.598248,105.362
200,0.98993,104.588554,105.362
201,0.989588,104.531715,105.362
202,0.989599,104.531432,105.362
203,0.989799,104.564048,105.362
204,0.989866,104.586042,105.362
205,0.989876,104.572260,105.362
206,0.989955,104.595681,105.362
207,0.989901,104.578630,105.362
208,0.990263,104.655062,105.362
209,0.989837,104.568395,105.362
210,0.989739,104.562884,105.362
211,0.989977,104.603036,105.362
212,0.99046,104.697002,105.362
213,0.990313,104.661910,105.362
214,0.990371,104.664549,105.362
215,0.990836,104.766008,105.362
216,0.990446,104.697076,105.362
217,0.990683,104.741891,105.362
218,0.990539,104.702577,105.362
219,0.990835,104.767432,105.362
220,0.99057,104.713726,105.362
221,0.99119,104.868692,105.362
222,0.990665,104.739043,105.362
223,0.990925,104.795699,105.362
224,0.991058,104.834847,105.362
225,0.991071,104.825889,105.362
226,0.991291,104.899846,105.362
227,0.991065,104.824869,105.362
228,0.991077,104.838961,105.362
229,0.991158,104.850525,105.362
230,0.990979,104.811586,105.362
231,0.991024,104.824924,105.362
232,0.991284,104.889815,105.362
233,0.991497,104.954539,105.362
234,0.991629,105.010497,105.362
235,0.991449,104.940022,105.362
236,0.991472,104.948978,105.362
237,0.991589,105.005728,105.362
238,0.991473,104.961686,105.362
239,0.991483,104.938716,105.362
240,0.991679,105.038901,105.362
241,0.991631,105.007519,105.362
242,0.991802,105.096591,105.362
243,0.991685,105.047471,105.362
244,0.991656,105.016989,105.362
245,0.991516,104.969072,105.362
246,0.991638,105.019123,105.362
247,0.991662,105.009641,105.362
248,0.991752,105.033169,105.362
249,0.991619,104.987643,105.362
250,0.991632,105.018388,105.362
251,0.991811,105.075289,105.362
252,0.991727,105.051006,105.362
253,0.991521,104.979575,105.362
254,0.991648,105.026300,105.362
255,0.991781,105.070821,105.362
256,0.991771,105.087068,105.362
257,0.991648,105.019155,105.362
258,0.991777,105.068019,105.362
259,0.991737,105.040689,105.362
260,0.991747,105.038695,105.362
261,0.991476,104.953983,105.362
262,0.991748,105.068901,105.362
263,0.991743,105.058810,105.362
264,0.991607,105.010408,105.362
265,0.991755,105.051723,105.362
266,0.991649,105.023020,105.362
267,0.991677,105.027563,105.362
268,0.991681,105.026388,105.362
269,0.991683,105.017067,105.362
270,0.991754,105.078689,105.362
271,0.991693,105.044440,105.362
272,0.991619,105.016298,105.362
273,0.991604,105.021565,105.362
274,0.991714,105.059781,105.362
275,0.991737,105.054815,105.362
276,0.991779,105.102488,105.362
277,0.991764,105.068128,105.362
278,0.991666,105.028120,105.362
279,0.99186,105.111780,105.362
280,0.991786,105.087787,105.362
281,0.991758,105.074561,105.362
282,0.991869,105.134892,105.362
283,0.991861,105.139407,105.362
284,0.991736,105.058977,105.362
285,0.991801,105.087123,105.362
286,0.991795,105.096270,105.362
287,0.991682,105.054456,105.362
288,0.991846,105.116788,105.362
289,0.99175,105.060725,105.362
290,0.991824,105.107441,105.362
291,0.991708,105.064021,105.362
292,0.991871,105.109732,105.362
293,0.991866,105.122760,105.362
294,0.991822,105.146172,105.362
295,0.991776,105.087346,105.362
296,0.991742,105.059101,105.362
