Generation,meanFitness,Phenotype,Optimum
1,1,107.537242,109.537
2,0.980749,107.634630,109.537
3,0.980478,107.606223,109.537
4,0.980997,107.658798,109.537
5,0.980393,107.596772,109.537
6,0.980431,107.596393,109.537
7,0.981854,107.754637,109.537
8,0.981695,107.735417,109.537
9,0.981537,107.717714,109.537
10,0.981014,107.659994,109.537
11,0.981309,107.691562,109.537
12,0.980341,107.591147,109.537
13,0.981015,107.658483,109.537
14,0.981967,107.762301,109.537
15,0.98136,107.697842,109.537
16,0.982051,107.774412,109.537
17,0.982172,107.787686,109.537
18,0.983003,107.879431,109.537
19,0.983007,107.881706,109.537
20,0.983425,107.921075,109.537
21,0.982359,107.805855,109.537
22,0.98266,107.845412,109.537
23,0.982662,107.837973,109.537
24,0.983427,107.922165,109.537
25,0.983367,107.916371,109.537
26,0.982159,107.793137,109.537
27,0.982001,107.770451,109.537
28,0.982106,107.779721,109.537
29,0.984745,108.068919,109.537
30,0.980686,107.622751,109.537
31,0.982483,107.812187,109.537
32,0.982406,107.814603,109.537
33,0.981524,107.713749,109.537
34,0.981692,107.740033,109.537
35,0.980643,107.617764,109.537
36,0.980819,107.636831,109.537
37,0.984853,108.095841,109.537
38,0.984849,108.076195,109.537
39,0.983589,107.938434,109.537
40,0.985359,108.142999,109.537
41,0.981387,107.699311,109.537
42,0.982962,107.875057,109.537
43,0.984076,107.992554,109.537
44,0.985534,108.161093,109.537
45,0.981403,107.704645,109.537
46,0.983536,107.922926,109.537
47,0.983206,107.893339,109.537
48,0.984074,107.995291,109.537
49,0.984995,108.098289,109.537
50,0.985813,108.185904,109.537
51,0.983694,107.954816,109.537
52,0.98357,107.945559,109.537
53,0.983819,107.967318,109.537
54,0.984706,108.070218,109.537
55,0.984714,108.071044,109.537
56,0.985054,108.109294,109.537
57,0.983742,107.954377,109.537
58,0.984097,107.994938,109.537
59,0.983083,107.886193,109.537
60,0.984532,108.038807,109.537
61,0.984511,108.043651,109.537
62,0.984884,108.084535,109.537
63,0.98569,108.184316,109.537
64,0.985923,108.212370,109.537
65,0.985239,108.125238,109.537
66,0.985208,108.123358,109.537
67,0.985631,108.178243,109.537
68,0.985774,108.192365,109.537
69,0.984977,108.095666,109.537
70,0.985608,108.174860,109.537
71,0.985945,108.214204,109.537
72,0.98592,108.212447,109.537
73,0.985054,108.110442,109.537
74,0.98597,108.219019,109.537
75,0.984501,108.045137,109.537
