Generation,meanFitness,Phenotype,Optimum
1,1,115.759366,111.759
2,0.96268,115.491312,111.759
3,0.961685,115.590783,111.759
4,0.960201,115.739223,111.759
5,0.960573,115.701986,111.759
6,0.962184,115.540923,111.759
7,0.960993,115.660080,111.759
8,0.963244,115.434860,111.759
9,0.961709,115.588430,111.759
10,0.960323,115.727083,111.759
11,0.961577,115.601626,111.759
12,0.963247,115.434626,111.759
13,0.962891,115.470241,111.759
14,0.963383,115.421080,111.759
15,0.96156,115.603274,111.759
16,0.962947,115.464661,111.759
17,0.961743,115.585100,111.759
18,0.963508,115.408610,111.759
19,0.963755,115.383819,111.759
20,0.964364,115.322403,111.759
21,0.965099,115.249313,111.759
22,0.965414,115.217808,111.759
23,0.964898,115.269578,111.759
24,0.962498,115.509539,111.759
25,0.957003,115.459689,119.759
26,0.957025,115.461828,119.759
27,0.956428,115.402144,119.759
28,0.956482,115.407516,119.759
29,0.9573,115.489340,119.759
30,0.957725,115.531826,119.759
31,0.955912,115.350563,119.759
32,0.956975,115.456904,119.759
33,0.958602,115.619532,119.759
34,0.958344,115.593807,119.759
35,0.957623,115.521623,119.759
36,0.956401,115.399514,119.759
37,0.958316,115.591003,119.759
38,0.955937,115.353108,119.759
39,0.958383,115.597673,119.759
40,0.959454,115.704803,119.759
41,0.956791,115.438502,119.759
42,0.95799,115.558341,119.759
43,0.956957,115.455036,119.759
44,0.956357,115.395032,119.759
45,0.959433,115.702663,119.759
46,0.960031,115.762478,119.759
47,0.958674,115.626773,119.759
48,0.957596,115.518953,119.759
49,0.959952,115.754562,119.759
50,0.962515,115.507901,111.759
51,0.960554,115.703990,111.759
52,0.960842,115.675140,111.759
53,0.959159,115.843416,111.759
54,0.961066,115.652664,111.759
55,0.963652,115.394045,111.759
56,0.961829,115.576450,111.759
57,0.961439,115.615434,111.759
58,0.962302,115.529048,111.759
59,0.963119,115.447420,111.759
60,0.960986,115.660749,111.759
61,0.963625,115.396868,111.759
62,0.963959,115.363421,111.759
63,0.960974,115.661937,111.759
64,0.962207,115.538666,111.759
65,0.96301,115.458384,111.759
66,0.963469,115.412420,111.759
67,0.963157,115.443594,111.759
68,0.962116,115.547757,111.759
69,0.963354,115.423946,111.759
70,0.962742,115.485126,111.759
71,0.965013,115.258103,111.759
72,0.965555,115.203753,111.759
73,0.964349,115.324266,111.759
74,0.963975,115.361703,111.759
75,0.955736,115.332929,119.759
76,0.957517,115.511101,119.759
77,0.957214,115.480873,119.759
78,0.955342,115.293560,119.759
79,0.956725,115.431858,119.759
80,0.956555,115.414866,119.759
81,0.958424,115.601808,119.759
82,0.956781,115.437467,119.759
83,0.956419,115.401236,119.759
84,0.95789,115.548409,119.759
85,0.957288,115.488133,119.759
86,0.95784,115.543390,119.759
87,0.955652,115.324572,119.759
88,0.958324,115.591815,119.759
89,0.957303,115.489667,119.759
90,0.955496,115.308970,119.759
91,0.956775,115.436853,119.759
92,0.957428,115.502165,119.759
93,0.95649,115.408324,119.759
94,0.95859,115.618342,119.759
95,0.95648,115.407359,119.759
96,0.957915,115.550902,119.759
97,0.960786,115.838003,119.759
98,0.956388,115.398151,119.759
99,0.956098,115.369140,119.759
100,0.962565,115.502769,111.759
101,0.965682,115.191100,111.759
102,0.964735,115.285700,111.759
103,0.966223,115.137092,111.759
104,0.9644,115.319016,111.759
105,0.965143,115.244917,111.759
106,0.964704,115.288978,111.759
107,0.968639,114.895107,111.759
108,0.966656,115.093655,111.759
109,0.964942,115.265181,111.759
110,0.965241,115.235109,111.759
111,0.964855,115.273626,111.759
112,0.967684,114.990808,111.759
113,0.965807,115.178568,111.759
114,0.967531,115.006029,111.759
115,0.966382,115.120969,111.759
116,0.966668,115.092166,111.759
117,0.968318,114.927344,111.759
118,0.966773,115.081945,111.759
119,0.968487,114.910400,111.759
120,0.969186,114.840040,111.759
121,0.967199,115.039332,111.759
122,0.965795,115.179745,111.759
123,0.966937,115.065581,111.759
124,0.96633,115.126261,111.759
125,0.950341,114.793508,119.759
126,0.950979,114.857276,119.759
127,0.95135,114.894407,119.759
128,0.953084,115.067718,119.759
129,0.952443,115.003687,119.759
130,0.952786,115.037923,119.759
131,0.953722,115.131517,119.759
132,0.954069,115.166230,119.759
133,0.952593,115.018651,119.759
134,0.95244,115.003320,119.759
135,0.953484,115.107717,119.759
136,0.954197,115.179100,119.759
137,0.955352,115.294594,119.759
138,0.953282,115.087546,119.759
139,0.954634,115.222754,119.759
140,0.956824,115.441804,119.759
141,0.953782,115.137589,119.759
142,0.955032,115.262584,119.759
143,0.954167,115.176054,119.759
144,0.953572,115.116548,119.759
145,0.953159,115.075290,119.759
146,0.953956,115.154979,119.759
147,0.955462,115.305575,119.759
148,0.953649,115.124236,119.759
149,0.955508,115.310174,119.759
150,0.964581,115.301100,111.759
151,0.964774,115.281941,111.759
152,0.96561,115.198185,111.759
153,0.963309,115.428410,111.759
154,0.963371,115.422173,111.759
155,0.963144,115.444921,111.759
156,0.963469,115.412439,111.759
157,0.964478,115.311525,111.759
158,0.964565,115.302728,111.759
159,0.963555,115.403838,111.759
160,0.964055,115.353844,111.759
161,0.962527,115.506675,111.759
162,0.963479,115.411506,111.759
163,0.965097,115.249675,111.759
164,0.963467,115.412618,111.759
165,0.962809,115.478421,111.759
166,0.96344,115.415295,111.759
167,0.963337,115.425673,111.759
168,0.962923,115.467004,111.759
169,0.96278,115.481306,111.759
170,0.965485,115.210766,111.759
171,0.966419,115.117332,111.759
172,0.964948,115.264243,111.759
173,0.967224,115.036722,111.759
174,0.965675,115.191808,111.759
175,0.953658,115.125180,119.759
176,0.951518,114.911128,119.759
177,0.953241,115.083474,119.759
178,0.951332,114.892547,119.759
179,0.954704,115.229747,119.759
180,0.951918,114.951153,119.759
181,0.951651,114.924453,119.759
182,0.954325,115.191879,119.759
183,0.952024,114.961770,119.759
184,0.954184,115.177745,119.759
185,0.95202,114.961414,119.759
186,0.952431,115.002444,119.759
187,0.951445,114.903869,119.759
188,0.951133,114.872636,119.759
189,0.951691,114.928423,119.759
190,0.950059,114.765217,119.759
191,0.950834,114.842733,119.759
192,0.951974,114.956727,119.759
193,0.952199,114.979292,119.759
194,0.952252,114.984531,119.759
195,0.949837,114.743063,119.759
196,0.949636,114.722943,119.759
197,0.951401,114.899432,119.759
198,0.951398,114.899179,119.759
199,0.952233,114.982649,119.759
200,0.966751,115.083991,111.759
201,0.968798,114.879016,111.759
202,0.966737,115.085144,111.759
203,0.969294,114.829221,111.759
204,0.969998,114.759018,111.759
205,0.969163,114.842905,111.759
206,0.967162,115.042897,111.759
207,0.968591,114.900260,111.759
208,0.967021,115.057184,111.759
209,0.968667,114.892518,111.759
210,0.96715,115.044141,111.759
211,0.96829,114.929939,111.759
212,0.969242,114.834662,111.759
213,0.968329,114.926363,111.759
214,0.970189,114.739592,111.759
215,0.967908,114.968535,111.759
216,0.968857,114.873302,111.759
217,0.968992,114.859884,111.759
218,0.971052,114.653373,111.759
219,0.969032,114.855939,111.759
220,0.970008,114.758076,111.759
221,0.970025,114.756568,111.759
222,0.967559,115.003172,111.759
223,0.969221,114.836967,111.759
224,0.97058,114.700542,111.759
225,0.949669,114.726283,119.759
226,0.951261,114.885418,119.759
227,0.953615,115.120829,119.759
228,0.951043,114.863621,119.759
229,0.952001,114.959508,119.759
230,0.950816,114.840963,119.759
231,0.951281,114.887478,119.759
232,0.949012,114.660564,119.759
233,0.951013,114.860634,119.759
234,0.951007,114.860090,119.759
235,0.951025,114.861828,119.759
236,0.949239,114.683309,119.759
237,0.951742,114.933559,119.759
238,0.95375,115.134409,119.759
239,0.953297,115.089071,119.759
240,0.950472,114.806532,119.759
241,0.949451,114.704488,119.759
242,0.950278,114.787182,119.759
243,0.951698,114.929145,119.759
244,0.951269,114.886283,119.759
245,0.952677,115.027072,119.759
246,0.950364,114.795777,119.759
247,0.950403,114.799649,119.759
248,0.951287,114.888047,119.759
249,0.952557,115.015072,119.759
250,0.969544,114.804022,111.759
251,0.968061,114.953029,111.759
252,0.970345,114.723710,111.759
253,0.966704,115.088946,111.759
254,0.967834,114.975702,111.759
255,0.9693,114.828921,111.759
256,0.968213,114.937892,111.759
257,0.968229,114.936078,111.759
258,0.967771,114.981982,111.759
259,0.967887,114.970493,111.759
260,0.96828,114.931233,111.759
261,0.968103,114.948563,111.759
262,0.967742,114.984884,111.759
263,0.968726,114.886330,111.759
264,0.968761,114.882755,111.759
265,0.969492,114.809634,111.759
266,0.969372,114.821956,111.759
267,0.96903,114.855626,111.759
268,0.969744,114.784424,111.759
269,0.967716,114.987713,111.759
270,0.968253,114.933972,111.759
271,0.968005,114.958609,111.759
272,0.969239,114.835161,111.759
273,0.968711,114.888013,111.759
274,0.969035,114.855083,111.759
275,0.950589,114.818282,119.759
276,0.950791,114.838466,119.759
277,0.952272,114.986596,119.759
278,0.949779,114.737221,119.759
279,0.951019,114.861255,119.759
280,0.951875,114.946873,119.759
281,0.950274,114.786724,119.759
282,0.950283,114.787637,119.759
283,0.951306,114.889984,119.759
284,0.951799,114.939270,119.759
285,0.950004,114.759806,119.759
286,0.950759,114.835257,119.759
287,0.951032,114.862562,119.759
288,0.951965,114.955912,119.759
289,0.950689,114.828288,119.759
290,0.951458,114.905169,119.759
291,0.952653,115.024671,119.759
292,0.953079,115.067273,119.759
293,0.952131,114.972452,119.759
294,0.951233,114.882706,119.759
295,0.95136,114.895395,119.759
296,0.950583,114.817674,119.759
297,0.95113,114.872336,119.759
298,0.953836,115.143011,119.759
299,0.951171,114.876437,119.759
300,0.969421,114.816423,111.759
301,0.970006,114.758435,111.759
302,0.968877,114.871193,111.759
303,0.971462,114.611992,111.759
304,0.970011,114.757275,111.759
305,0.968642,114.894854,111.759
306,0.969099,114.848967,111.759
307,0.968935,114.865588,111.759
308,0.969625,114.796294,111.759
309,0.967894,114.969601,111.759
310,0.969908,114.768043,111.759
311,0.968497,114.909484,111.759
312,0.967568,115.001892,111.759
313,0.969994,114.758765,111.759
314,0.969469,114.811724,111.759
315,0.970673,114.691173,111.759
316,0.968712,114.887837,111.759
317,0.971349,114.623094,111.759
318,0.971097,114.648582,111.759
319,0.969399,114.818730,111.759
320,0.972896,114.466901,111.759
321,0.972758,114.481746,111.759
322,0.969859,114.772855,111.759
323,0.972397,114.518233,111.759
324,0.970974,114.660832,111.759
325,0.948176,114.577011,119.759
326,0.948305,114.589827,119.759
327,0.948638,114.623143,119.759
328,0.949049,114.664238,119.759
329,0.947838,114.543199,119.759
330,0.947321,114.491458,119.759
331,0.949531,114.712428,119.759
332,0.947779,114.537309,119.759
333,0.950347,114.794020,119.759
334,0.949014,114.660745,119.759
335,0.950088,114.768132,119.759
336,0.94982,114.741413,119.759
337,0.949547,114.714076,119.759
338,0.949017,114.661101,119.759
339,0.952492,115.008606,119.759
340,0.948645,114.623900,119.759
341,0.950916,114.850973,119.759
342,0.951442,114.903590,119.759
343,0.951282,114.887580,119.759
344,0.95098,114.857408,119.759
345,0.950854,114.844755,119.759
346,0.950739,114.833302,119.759
347,0.950361,114.795513,119.759
348,0.951166,114.875922,119.759
349,0.950872,114.846590,119.759
350,0.968879,114.870883,111.759
351,0.970739,114.684415,111.759
352,0.967121,115.047194,111.759
353,0.967275,115.031685,111.759
354,0.968779,114.881029,111.759
355,0.96845,114.913641,111.759
356,0.966361,115.122954,111.759
357,0.96668,115.091313,111.759
358,0.969538,114.804918,111.759
359,0.970495,114.708892,111.759
360,0.968345,114.924599,111.759
361,0.968202,114.938608,111.759
362,0.969346,114.824173,111.759
363,0.969422,114.816875,111.759
364,0.967308,115.028026,111.759
365,0.969765,114.782215,111.759
366,0.970503,114.707895,111.759
367,0.967916,114.967520,111.759
368,0.969052,114.853437,111.759
369,0.967527,115.006163,111.759
370,0.969521,114.807069,111.759
371,0.970855,114.672887,111.759
372,0.970447,114.713728,111.759
373,0.967427,115.016493,111.759
374,0.970008,114.757780,111.759
375,0.950022,114.761611,119.759
376,0.950027,114.762068,119.759
377,0.950817,114.841079,119.759
378,0.950692,114.828518,119.759
379,0.953236,115.082979,119.759
380,0.950951,114.854493,119.759
381,0.953984,115.157779,119.759
382,0.953698,115.129120,119.759
383,0.952569,115.016257,119.759
384,0.95154,114.913413,119.759
385,0.953914,115.150768,119.759
386,0.953277,115.087058,119.759
387,0.953576,115.116987,119.759
388,0.952603,115.019702,119.759
389,0.953571,115.116477,119.759
390,0.951958,114.955193,119.759
391,0.952649,115.024227,119.759
392,0.954911,115.250497,119.759
393,0.953906,115.149979,119.759
394,0.952959,115.055248,119.759
395,0.953871,115.146484,119.759
396,0.954369,115.196242,119.759
397,0.953787,115.138043,119.759
398,0.955138,115.273350,119.759
399,0.956132,115.372547,119.759
400,0.964268,115.332557,111.759
401,0.963987,115.360642,111.759
402,0.966371,115.122188,111.759
403,0.967304,115.028584,111.759
404,0.965295,115.229819,111.759
405,0.9666,115.099258,111.759
406,0.966174,115.141778,111.759
407,0.966921,115.067072,111.759
408,0.967376,115.021422,111.759
409,0.965655,115.193755,111.759
410,0.967946,114.964521,111.759
411,0.966164,115.142895,111.759
412,0.96504,115.255200,111.759
413,0.965648,115.194474,111.759
414,0.965123,115.246924,111.759
415,0.964119,115.347315,111.759
416,0.965932,115.165964,111.759
417,0.966666,115.092468,111.759
418,0.964091,115.350220,111.759
419,0.966818,115.077257,111.759
420,0.965025,115.256723,111.759
421,0.964349,115.324371,111.759
422,0.965424,115.216770,111.759
423,0.966453,115.114080,111.759
424,0.965691,115.190308,111.759
425,0.953721,115.131462,119.759
426,0.95449,115.208345,119.759
427,0.954555,115.214855,119.759
428,0.953515,115.110853,119.759
429,0.95451,115.210397,119.759
430,0.953046,115.064003,119.759
431,0.953169,115.076237,119.759
432,0.951711,114.930425,119.759
433,0.953009,115.060278,119.759
434,0.953045,115.063890,119.759
435,0.953655,115.124891,119.759
436,0.953452,115.104600,119.759
437,0.953835,115.142854,119.759
438,0.954326,115.191936,119.759
439,0.952459,115.005309,119.759
440,0.952993,115.058679,119.759
441,0.951124,114.871743,119.759
442,0.950428,114.802140,119.759
443,0.953005,115.059816,119.759
444,0.951334,114.892815,119.759
445,0.951101,114.869453,119.759
446,0.951488,114.908177,119.759
447,0.950465,114.805904,119.759
448,0.951905,114.949891,119.759
449,0.954038,115.163161,119.759
450,0.968909,114.867887,111.759
451,0.969323,114.826478,111.759
452,0.968768,114.882302,111.759
453,0.970529,114.705919,111.759
454,0.969853,114.773737,111.759
455,0.969267,114.831955,111.759
456,0.970625,114.695814,111.759
457,0.970992,114.658949,111.759
458,0.972056,114.551813,111.759
459,0.970825,114.676019,111.759
460,0.971958,114.561667,111.759
461,0.969355,114.823465,111.759
462,0.972031,114.554894,111.759
463,0.968672,114.891938,111.759
464,0.97135,114.623259,111.759
465,0.971469,114.610764,111.759
466,0.971931,114.564347,111.759
467,0.971452,114.613168,111.759
468,0.971604,114.597393,111.759
469,0.970863,114.672424,111.759
470,0.972173,114.540250,111.759
471,0.972615,114.496449,111.759
472,0.972424,114.515706,111.759
473,0.970964,114.662146,111.759
474,0.971081,114.650263,111.759
475,0.948765,114.635863,119.759
476,0.947732,114.532604,119.759
477,0.947503,114.509712,119.759
478,0.948256,114.584948,119.759
479,0.946817,114.441106,119.759
480,0.949243,114.683709,119.759
481,0.946914,114.450727,119.759
482,0.949241,114.683500,119.759
483,0.950078,114.767178,119.759
484,0.949945,114.753893,119.759
485,0.947998,114.559214,119.759
486,0.947312,114.490599,119.759
487,0.950137,114.773080,119.759
488,0.950245,114.783830,119.759
489,0.951837,114.943032,119.759
490,0.949008,114.660129,119.759
491,0.950009,114.760296,119.759
492,0.951308,114.890196,119.759
493,0.950842,114.843577,119.759
494,0.950698,114.829175,119.759
495,0.95203,114.962384,119.759
496,0.951886,114.947998,119.759
497,0.95311,115.070394,119.759
498,0.953441,115.103465,119.759
499,0.953809,115.140309,119.759
500,0.96544,115.215358,111.759
501,0.964378,115.321501,111.759
502,0.968483,114.910947,111.759
503,0.966824,115.076897,111.759
504,0.964981,115.261161,111.759
505,0.966181,115.141239,111.759
506,0.964112,115.348039,111.759
507,0.963748,115.384308,111.759
508,0.965437,115.215485,111.759
509,0.968532,114.905583,111.759
510,0.965447,115.214624,111.759
511,0.967506,115.008469,111.759
512,0.965494,115.209863,111.759
513,0.965733,115.186041,111.759
514,0.964541,115.305296,111.759
515,0.965624,115.196846,111.759
516,0.966517,115.107584,111.759
517,0.968169,114.942215,111.759
518,0.966704,115.088907,111.759
519,0.96795,114.964116,111.759
520,0.967638,114.995463,111.759
521,0.967143,115.044739,111.759
522,0.967827,114.976529,111.759
523,0.96568,115.191373,111.759
524,0.967786,114.980480,111.759
525,0.952891,115.048478,119.759
526,0.950755,114.834825,119.759
527,0.952259,114.985290,119.759
528,0.951606,114.919938,119.759
529,0.953431,115.102475,119.759
530,0.953604,115.119791,119.759
531,0.953296,115.089001,119.759
532,0.953946,115.153997,119.759
533,0.953971,115.156449,119.759
534,0.953425,115.101884,119.759
535,0.954799,115.239297,119.759
536,0.954643,115.223630,119.759
537,0.953679,115.127229,119.759
538,0.953558,115.115140,119.759
539,0.953748,115.134215,119.759
540,0.953257,115.085108,119.759
541,0.954122,115.171591,119.759
542,0.95403,115.162340,119.759
543,0.955224,115.281723,119.759
544,0.955326,115.291985,119.759
545,0.952683,115.027695,119.759
546,0.956016,115.360984,119.759
547,0.953467,115.106063,119.759
548,0.952592,115.018531,119.759
549,0.951714,114.930760,119.759
550,0.964827,115.276535,111.759
551,0.967312,115.028053,111.759
552,0.96506,115.253350,111.759
553,0.964957,115.263388,111.759
554,0.966489,115.110172,111.759
555,0.964148,115.344456,111.759
556,0.96487,115.272292,111.759
557,0.962801,115.479151,111.759
558,0.964274,115.331962,111.759
559,0.964441,115.315235,111.759
560,0.962905,115.468745,111.759
561,0.964814,115.277929,111.759
562,0.964528,115.306565,111.759
563,0.964598,115.299420,111.759
564,0.965338,115.225596,111.759
565,0.964374,115.321862,111.759
566,0.964346,115.324566,111.759
567,0.966668,115.092366,111.759
568,0.967542,115.004863,111.759
569,0.966383,115.121007,111.759
570,0.967531,115.006096,111.759
571,0.966145,115.144660,111.759
572,0.965626,115.196668,111.759
573,0.966909,115.068402,111.759
574,0.966616,115.097587,111.759
575,0.953003,115.059695,119.759
576,0.95615,115.374407,119.759
577,0.955395,115.298837,119.759
578,0.957557,115.515068,119.759
579,0.956556,115.414987,119.759
580,0.954869,115.246231,119.759
581,0.958612,115.620520,119.759
582,0.957382,115.497523,119.759
583,0.95637,115.396343,119.759
584,0.957538,115.513192,119.759
585,0.957847,115.544022,119.759
586,0.95632,115.391381,119.759
587,0.956812,115.440561,119.759
588,0.956926,115.452003,119.759
589,0.958382,115.597540,119.759
590,0.957824,115.541768,119.759
591,0.958755,115.634852,119.759
592,0.958599,115.619226,119.759
593,0.958795,115.638912,119.759
594,0.959098,115.669140,119.759
595,0.959472,115.706601,119.759
596,0.958658,115.625177,119.759
597,0.960081,115.767494,119.759
598,0.960123,115.771699,119.759
599,0.95923,115.682367,119.759
600,0.959561,115.803201,111.759
601,0.960889,115.670420,111.759
602,0.958884,115.871014,111.759
603,0.960828,115.676571,111.759
604,0.958405,115.918832,111.759
605,0.959549,115.804441,111.759
606,0.957882,115.971160,111.759
607,0.959498,115.809571,111.759
608,0.95904,115.855370,111.759
609,0.960286,115.730804,111.759
610,0.960007,115.758682,111.759
611,0.960667,115.692682,111.759
612,0.961881,115.571267,111.759
