Generation,meanFitness,Phenotype,Optimum
1,0.9424,109.481638,111.841
2,0.926288,109.637364,112.375
3,0.957238,109.628871,111.588
4,0.974282,109.691069,111.061
5,0.969168,109.848975,111.42
6,0.965452,109.885933,111.588
7,0.986956,109.851902,110.521
8,0.984076,109.825916,108.93
9,0.97229,109.983290,108.513
10,0.990665,109.900743,109.693
11,0.981938,109.970005,110.977
12,0.983376,109.935355,110.858
13,0.990419,109.978617,109.708
14,0.984322,110.005126,109.125
15,0.989417,110.130043,109.692
16,0.990931,110.145971,110.249
17,0.989998,110.003744,109.652
18,0.96956,110.079950,108.505
19,0.969128,109.995083,108.405
20,0.989501,110.125473,109.699
21,0.986044,110.122337,110.866
22,0.990434,110.173170,110.428
23,0.976085,110.147427,108.833
24,0.946376,110.061957,107.781
25,0.9544,110.022379,107.96
26,0.964408,110.067345,108.312
27,0.949816,109.963216,107.774
28,0.918516,109.917990,106.994
29,0.940738,109.973594,107.55
30,0.990075,110.054857,109.717
31,0.957748,109.911726,111.858
32,0.943789,110.039630,112.371
33,0.968535,109.981652,111.577
34,0.983409,110.137965,111.061
35,0.977362,110.185982,111.426
36,0.973131,110.161211,111.583
37,0.98996,110.160328,110.502
38,0.976027,110.233421,108.915
39,0.963264,110.314880,108.519
40,0.988654,110.242219,109.712
41,0.986672,110.289277,110.986
42,0.987164,110.192797,110.847
43,0.986945,110.386549,109.694
44,0.978281,110.342122,109.126
45,0.98781,110.317668,109.702
46,0.99103,110.309080,110.249
47,0.987606,110.272055,109.638
48,0.9652,110.224862,108.495
49,0.963495,110.200626,108.413
50,0.988785,110.233932,109.718
51,0.987437,110.240349,110.872
52,0.990992,110.337846,110.412
53,0.971855,110.303870,108.813
54,0.934663,110.350181,107.776
55,0.945986,110.259867,107.966
56,0.957064,110.299320,108.311
57,0.937813,110.261316,107.763
58,0.903053,110.228323,106.99
59,0.931283,110.218655,107.569
60,0.989396,110.189083,109.747
61,0.963958,110.122090,111.876
62,0.951941,110.248471,112.366
63,0.977362,110.323699,111.566
64,0.987893,110.468373,111.061
65,0.981402,110.391342,111.432
66,0.979056,110.415544,111.578
67,0.990993,110.404527,110.482
68,0.970968,110.426673,108.9
69,0.96404,110.294820,108.525
70,0.987092,110.411496,109.731
71,0.988502,110.462575,110.994
72,0.989977,110.492603,110.837
73,0.985184,110.509179,109.681
74,0.976354,110.432054,109.127
75,0.986598,110.432909,109.712
76,0.990693,110.465927,110.25
77,0.98527,110.445424,109.625
78,0.957307,110.466977,108.484
79,0.956742,110.421616,108.423
80,0.987205,110.407470,109.737
81,0.989593,110.476595,110.877
82,0.990769,110.591678,110.397
83,0.970487,110.337529,108.794
84,0.93034,110.446506,107.772
85,0.938208,110.463206,107.972
86,0.952776,110.422843,108.311
87,0.932631,110.373234,107.752
88,0.891464,110.444554,106.986
89,0.928665,110.297091,107.587
90,0.987217,110.446970,109.778
91,0.975106,110.549561,111.893
92,0.955569,110.345446,112.361
93,0.980603,110.470808,111.555
94,0.989282,110.617029,111.061
95,0.983399,110.512097,111.438
96,0.981114,110.514852,111.572
97,0.991048,110.435453,110.463
98,0.969108,110.481719,108.886
99,0.954243,110.605516,108.532
100,0.983297,110.701762,109.75
101,0.989255,110.555402,111.002
102,0.990726,110.633728,110.826
103,0.982362,110.674166,109.667
104,0.971716,110.626840,109.128
105,0.985444,110.530888,109.722
106,0.990267,110.561134,110.25
107,0.981981,110.638242,109.611
108,0.953476,110.569239,108.475
109,0.958197,110.386971,108.432
110,0.986137,110.513756,109.756
111,0.989819,110.514215,110.882
112,0.991036,110.451476,110.381
113,0.965708,110.491642,108.775
114,0.922628,110.614718,107.768
115,0.937006,110.499215,107.979
116,0.9482,110.548701,108.31
117,0.931483,110.388857,107.741
118,0.889334,110.480648,106.983
119,0.931173,110.259380,107.606
120,0.987628,110.441706,109.808
121,0.973491,110.499642,111.91
122,0.953469,110.281616,112.356
123,0.980298,110.444271,111.544
124,0.985429,110.270514,111.061
125,0.98184,110.427828,111.445
126,0.978394,110.373064,111.567
127,0.990904,110.593697,110.443
128,0.969131,110.466403,108.871
129,0.959344,110.460467,108.539
130,0.988437,110.322470,109.769
131,0.986603,110.307162,111.009
132,0.989106,110.352842,110.815
133,0.986731,110.363725,109.654
134,0.977788,110.369176,109.129
135,0.987393,110.385699,109.732
136,0.990637,110.479768,110.25
137,0.985214,110.420553,109.597
138,0.959255,110.388018,108.465
139,0.955636,110.473416,108.441
140,0.987283,110.439576,109.775
141,0.989413,110.462390,110.887
142,0.991054,110.405320,110.365
143,0.96605,110.460560,108.756
144,0.926796,110.518910,107.764
145,0.942655,110.365621,107.985
146,0.954119,110.383460,108.309
147,0.931126,110.385661,107.73
148,0.901336,110.250877,106.98
149,0.932657,110.243893,107.625
150,0.989346,110.287242,109.838
151,0.971905,110.453589,111.927
152,0.953667,110.281847,112.351
153,0.980268,110.432176,111.533
154,0.9885,110.529592,111.061
155,0.984445,110.590057,111.451
156,0.981507,110.525406,111.561
157,0.991065,110.427960,110.423
158,0.969664,110.432907,108.857
159,0.962266,110.375060,108.546
160,0.987443,110.438021,109.788
161,0.987705,110.408255,111.017
162,0.989284,110.363288,110.803
163,0.986489,110.371627,109.641
164,0.977462,110.386118,109.131
165,0.987212,110.412912,109.742
166,0.990932,110.380717,110.249
167,0.985421,110.392283,109.583
168,0.960455,110.340829,108.455
169,0.95954,110.365293,108.451
170,0.988542,110.336617,109.794
171,0.989814,110.522672,110.892
172,0.991054,110.382130,110.349
173,0.967467,110.391682,108.738
174,0.931568,110.406341,107.76
175,0.944743,110.318248,107.992
176,0.947191,110.573974,108.308
177,0.931786,110.359219,107.719
178,0.896265,110.345383,106.976
179,0.927372,110.385474,107.645
180,0.989156,110.341404,109.868
181,0.966877,110.286266,111.943
