Generation,meanFitness,Phenotype,Optimum
1,1,107.033492,105.033
2,0.979025,107.117742,105.033
3,0.980088,107.007920,105.033
4,0.979871,107.030438,105.033
5,0.979315,107.086863,105.033
6,0.980019,107.013858,105.033
7,0.979941,107.019437,105.033
8,0.978958,107.125767,105.033
9,0.980243,106.989486,105.033
10,0.979507,107.066731,105.033
11,0.98032,106.983752,105.033
12,0.980345,106.981494,105.033
13,0.980346,106.981458,105.033
14,0.980779,106.931652,105.033
15,0.980113,107.005048,105.033
16,0.980136,107.003192,105.033
17,0.980342,106.981035,105.033
18,0.980882,106.922351,105.033
19,0.979949,107.018968,105.033
20,0.979585,107.060185,105.033
21,0.980264,106.988734,105.033
22,0.98049,106.966785,105.033
23,0.980616,106.950777,105.033
24,0.980036,107.013439,105.033
25,0.978405,106.885668,109.033
26,0.976251,106.662785,109.033
27,0.97894,106.937901,109.033
28,0.979257,106.968757,109.033
29,0.982354,107.300940,109.033
30,0.980438,107.094426,109.033
31,0.977807,106.824985,109.033
32,0.981579,107.222069,109.033
33,0.98041,107.093732,109.033
34,0.978009,106.845763,109.033
35,0.976026,106.641967,109.033
36,0.981141,107.175260,109.033
37,0.98056,107.109214,109.033
38,0.983891,107.462120,109.033
39,0.979664,107.024929,109.033
40,0.984003,107.488567,109.033
41,0.984018,107.473119,109.033
42,0.983439,107.418680,109.033
43,0.981572,107.207412,109.033
44,0.980829,107.130992,109.033
45,0.983012,107.368454,109.033
46,0.98336,107.413529,109.033
47,0.983182,107.391543,109.033
48,0.982701,107.332048,109.033
49,0.982091,107.273995,109.033
50,0.976221,107.406672,105.033
51,0.975376,107.492462,105.033
52,0.974911,107.537627,105.033
53,0.975836,107.443699,105.033
54,0.976086,107.421021,105.033
55,0.975413,107.487940,105.033
56,0.976784,107.349243,105.033
57,0.976474,107.381120,105.033
58,0.976082,107.420528,105.033
59,0.976295,107.397932,105.033
60,0.976421,107.387646,105.033
61,0.976384,107.389196,105.033
62,0.975911,107.434376,105.033
63,0.976054,107.421493,105.033
64,0.975713,107.457303,105.033
65,0.976673,107.359803,105.033
66,0.97544,107.486022,105.033
67,0.975894,107.438541,105.033
68,0.97752,107.273573,105.033
69,0.976309,107.396405,105.033
70,0.977591,107.265627,105.033
71,0.977181,107.307117,105.033
72,0.97782,107.244415,105.033
73,0.976242,107.402824,105.033
74,0.975376,107.492488,105.033
75,0.982287,107.293401,109.033
76,0.982471,107.313339,109.033
77,0.981779,107.241846,109.033
78,0.982469,107.313276,109.033
79,0.982051,107.267028,109.033
80,0.982701,107.339007,109.033
81,0.983355,107.413896,109.033
82,0.982367,107.301943,109.033
83,0.982476,107.312266,109.033
84,0.983007,107.370146,109.033
85,0.982931,107.362341,109.033
86,0.982891,107.358355,109.033
87,0.982835,107.354408,109.033
88,0.983864,107.469625,109.033
89,0.98283,107.354062,109.033
90,0.983283,107.404922,109.033
91,0.983766,107.457030,109.033
92,0.983315,107.407079,109.033
93,0.983938,107.481226,109.033
94,0.984012,107.486913,109.033
95,0.982853,107.358875,109.033
96,0.983712,107.452960,109.033
97,0.983781,107.457689,109.033
98,0.983949,107.480951,109.033
99,0.983524,107.428342,109.033
100,0.975258,107.502741,105.033
101,0.973644,107.663437,105.033
102,0.97671,107.356224,105.033
103,0.976825,107.344517,105.033
104,0.97599,107.428931,105.033
105,0.977362,107.292297,105.033
106,0.978879,107.135502,105.033
