Generation,meanFitness,Phenotype,Optimum
1,1,1.275110,3.34546
2,0.989607,1.276140,3.34546
3,0.98965,1.284543,3.34546
4,0.98959,1.271823,3.34546
5,0.989743,1.304061,3.34546
6,0.989715,1.297547,3.34546
7,0.989787,1.312846,3.34546
8,0.989804,1.315478,3.34546
9,0.989881,1.332722,3.34546
10,0.989741,1.304488,3.34546
11,0.989809,1.317664,3.34546
12,0.9898,1.316018,3.34546
13,0.989756,1.305549,3.34546
14,0.989736,1.303405,3.34546
15,0.989761,1.307561,3.34546
16,0.98977,1.311285,3.34546
17,0.989829,1.320854,3.34546
18,0.989838,1.323237,3.34546
19,0.989821,1.320804,3.34546
20,0.989852,1.325636,3.34546
21,0.989854,1.325691,3.34546
22,0.989901,1.336042,3.34546
23,0.989871,1.330850,3.34546
24,0.989932,1.344301,3.34546
25,0.989899,1.334365,3.34546
26,0.989892,1.334991,3.34546
27,0.989944,1.343585,3.34546
28,0.989924,1.340949,3.34546
29,0.989978,1.353103,3.34546
30,0.990034,1.363014,3.34546
31,0.990065,1.368547,3.34546
32,0.990028,1.360848,3.34546
33,0.990005,1.356269,3.34546
34,0.990078,1.373079,3.34546
35,0.990106,1.377086,3.34546
36,0.990083,1.372696,3.34546
37,0.990122,1.381123,3.34546
38,0.990105,1.377050,3.34546
39,0.990205,1.397751,3.34546
40,0.990209,1.398339,3.34546
41,0.990302,1.415671,3.34546
42,0.990306,1.419007,3.34546
43,0.990334,1.423541,3.34546
44,0.99035,1.428575,3.34546
45,0.990312,1.419079,3.34546
46,0.990359,1.429422,3.34546
47,0.990398,1.437067,3.34546
48,0.990337,1.426542,3.34546
49,0.990317,1.419295,3.34546
50,0.990384,1.433103,3.34546
51,0.990394,1.436780,3.34546
52,0.990433,1.441920,3.34546
53,0.990438,1.443341,3.34546
54,0.990377,1.432959,3.34546
55,0.990387,1.435526,3.34546
56,0.990401,1.437821,3.34546
57,0.99038,1.432111,3.34546
58,0.990413,1.439883,3.34546
59,0.990393,1.437128,3.34546
60,0.990362,1.430029,3.34546
61,0.990307,1.416449,3.34546
62,0.990384,1.434003,3.34546
63,0.990443,1.447464,3.34546
64,0.990503,1.457650,3.34546
65,0.990556,1.470314,3.34546
66,0.990606,1.480614,3.34546
67,0.99059,1.476134,3.34546
68,0.990677,1.492752,3.34546
69,0.990706,1.500234,3.34546
70,0.990765,1.511157,3.34546
71,0.990801,1.519720,3.34546
72,0.990878,1.536008,3.34546
73,0.9909,1.538906,3.34546
74,0.990804,1.518394,3.34546
75,0.990816,1.523575,3.34546
76,0.990836,1.525936,3.34546
77,0.990759,1.511771,3.34546
78,0.990781,1.514473,3.34546
79,0.99091,1.541902,3.34546
80,0.990862,1.532313,3.34546
81,0.990942,1.549330,3.34546
82,0.991018,1.564513,3.34546
83,0.991034,1.568359,3.34546
84,0.991032,1.566203,3.34546
85,0.991022,1.566522,3.34546
86,0.990936,1.545791,3.34546
87,0.990967,1.552186,3.34546
88,0.991044,1.568597,3.34546
89,0.990921,1.542948,3.34546
90,0.990891,1.536736,3.34546
91,0.990947,1.548776,3.34546
92,0.990883,1.534685,3.34546
93,0.990893,1.537481,3.34546
94,0.990902,1.538205,3.34546
95,0.990987,1.557610,3.34546
96,0.990987,1.558247,3.34546
97,0.99092,1.543695,3.34546
98,0.990835,1.526544,3.34546
99,0.990968,1.554100,3.34546
100,0.990883,1.533673,3.34546
101,0.990743,1.508263,3.34546
102,0.990893,1.536409,3.34546
103,0.990757,1.510956,3.34546
104,0.990833,1.526522,3.34546
105,0.990796,1.515885,3.34546
106,0.990879,1.535102,3.34546
107,0.990878,1.533218,3.34546
108,0.990855,1.528408,3.34546
109,0.990862,1.532094,3.34546
110,0.990793,1.517757,3.34546
111,0.990754,1.508952,3.34546
112,0.990906,1.539250,3.34546
113,0.990925,1.545000,3.34546
114,0.990814,1.520262,3.34546
115,0.990844,1.529317,3.34546
116,0.990945,1.549387,3.34546
117,0.990882,1.533547,3.34546
118,0.990956,1.549249,3.34546
119,0.990947,1.549550,3.34546
120,0.991012,1.561801,3.34546
121,0.991034,1.566285,3.34546
