Generation,meanFitness,Phenotype,Optimum
1,1,312.418678,351.783
2,0.801415,312.402146,351.783
3,0.805414,313.232035,351.783
4,0.812124,314.602226,351.783
5,0.816075,315.474456,351.783
6,0.821503,316.627841,351.783
7,0.829177,318.287653,351.783
8,0.833776,319.212764,351.783
9,0.838012,320.158269,351.783
10,0.840921,320.905627,351.783
11,0.844856,321.631004,351.783
12,0.851596,323.217141,351.783
13,0.853698,323.731261,351.783
14,0.858947,324.867159,351.783
15,0.86276,325.783308,351.783
16,0.864663,326.271623,351.783
17,0.868382,327.108958,351.783
18,0.870806,327.778598,351.783
19,0.874793,328.788780,351.783
20,0.87829,329.636123,351.783
21,0.883071,330.846886,351.783
22,0.885997,331.527751,351.783
23,0.887483,331.939967,351.783
24,0.889663,332.609658,351.783
25,0.892537,333.340928,351.783
26,0.894379,333.939029,351.783
27,0.895407,334.467165,351.783
28,0.897087,334.962884,351.783
29,0.898944,335.230520,351.783
30,0.901756,335.968863,351.783
31,0.903472,336.512970,351.783
32,0.904479,336.947932,351.783
33,0.906173,337.398984,351.783
34,0.906884,337.684747,351.783
35,0.908895,338.270426,351.783
36,0.909381,338.440746,351.783
37,0.91079,338.785729,351.783
38,0.911546,339.003722,351.783
39,0.91338,339.871796,351.783
40,0.91299,339.929212,351.783
41,0.913716,340.145385,351.783
42,0.915679,340.609196,351.783
43,0.91771,341.197237,351.783
44,0.91757,341.451455,351.783
45,0.9159,341.300337,351.783
46,0.916982,341.475969,351.783
47,0.91727,341.672128,351.783
48,0.920175,342.307316,351.783
49,0.919583,342.552777,351.783
50,0.92117,342.777540,351.783
51,0.922207,343.085746,351.783
52,0.922782,343.382558,351.783
53,0.923422,343.668562,351.783
54,0.923656,344.008899,351.783
55,0.924121,343.932801,351.783
56,0.923101,343.926453,351.783
57,0.925271,344.344084,351.783
58,0.92444,344.429023,351.783
59,0.925848,344.672839,351.783
60,0.925683,345.004106,351.783
61,0.926503,345.097251,351.783
62,0.92663,345.579633,351.783
63,0.925926,345.608310,351.783
64,0.92631,345.432679,351.783
65,0.927078,345.659132,351.783
66,0.926778,345.684942,351.783
67,0.927984,345.766355,351.783
68,0.92847,346.036742,351.783
69,0.927971,346.240057,351.783
70,0.928801,346.267072,351.783
71,0.92871,346.127415,351.783
72,0.927656,346.063099,351.783
73,0.928205,346.428628,351.783
74,0.929394,346.354444,351.783
75,0.929527,346.540915,351.783
76,0.929056,346.570154,351.783
77,0.929538,346.343151,351.783
78,0.929731,346.293084,351.783
