Generation,meanFitness,Phenotype,Optimum
1,1,147.618175,178.013
2,0.846069,147.468540,178.013
3,0.848461,148.018768,178.013
4,0.853618,149.022237,178.013
5,0.855434,149.447253,178.013
6,0.859395,150.243442,178.013
7,0.862645,150.930568,178.013
8,0.866,151.708408,178.013
9,0.868513,152.198631,178.013
10,0.871032,152.766300,178.013
11,0.873463,153.274155,178.013
12,0.874889,153.624665,178.013
13,0.877413,154.194134,178.013
14,0.87829,154.361239,178.013
15,0.883015,155.424735,178.013
16,0.884582,155.713437,178.013
17,0.886744,156.302706,178.013
18,0.888376,156.607998,178.013
19,0.889714,156.946272,178.013
20,0.892178,157.501997,178.013
21,0.894143,157.944153,178.013
22,0.896185,158.473791,178.013
23,0.898154,158.828198,178.013
24,0.899484,159.155080,178.013
25,0.900251,159.343805,178.013
26,0.902593,159.982905,178.013
27,0.903847,160.371166,178.013
28,0.906321,160.905966,178.013
29,0.908178,161.342459,178.013
30,0.908888,161.579309,178.013
31,0.909076,161.587662,178.013
32,0.91112,162.150246,178.013
33,0.912367,162.406332,178.013
34,0.91417,162.870248,178.013
35,0.914618,163.037377,178.013
36,0.915268,163.454329,178.013
37,0.91749,163.934813,178.013
38,0.91858,164.092818,178.013
39,0.918143,164.148793,178.013
40,0.918549,164.200704,178.013
41,0.919704,164.404445,178.013
42,0.920978,164.782112,178.013
43,0.921543,165.016997,178.013
44,0.92362,165.550794,178.013
45,0.924671,165.848241,178.013
46,0.926007,166.427866,178.013
47,0.926496,166.599883,178.013
48,0.927266,166.998926,178.013
49,0.928177,167.163089,178.013
50,0.929987,167.565537,178.013
51,0.929499,167.358904,178.013
52,0.930458,167.803151,178.013
53,0.931321,168.035052,178.013
54,0.930358,168.084913,178.013
55,0.932173,168.427640,178.013
56,0.932738,168.709060,178.013
57,0.933161,168.966270,178.013
58,0.93375,168.976432,178.013
59,0.934812,169.553744,178.013
60,0.935659,169.681075,178.013
61,0.935884,169.888174,178.013
62,0.935998,170.018730,178.013
63,0.93631,170.008304,178.013
64,0.936532,170.099644,178.013
65,0.93756,170.553629,178.013
66,0.937472,170.665592,178.013
67,0.938669,170.776318,178.013
68,0.939804,171.310946,178.013
69,0.938278,171.130243,178.013
70,0.938879,171.306136,178.013
71,0.939806,171.559766,178.013
72,0.939671,171.522192,178.013
73,0.939697,171.643422,178.013
74,0.940344,171.608326,178.013
75,0.940518,171.719664,178.013
76,0.940621,171.797115,178.013
77,0.941027,171.970405,178.013
78,0.940495,172.172508,178.013
79,0.942143,172.440864,178.013
80,0.941074,172.345298,178.013
81,0.942013,172.544869,178.013
82,0.942797,172.789487,178.013
83,0.942601,172.869709,178.013
84,0.942231,172.652999,178.013
85,0.941921,172.506627,178.013
86,0.943377,172.900645,178.013
87,0.942356,172.705347,178.013
88,0.942311,172.741874,178.013
89,0.943971,173.201433,178.013
90,0.943302,173.209193,178.013
91,0.943884,172.991619,178.013
92,0.944526,173.427638,178.013
93,0.943622,173.183404,178.013
94,0.944275,173.489966,178.013
95,0.944236,173.289029,178.013
96,0.945126,173.448390,178.013
97,0.945262,173.613106,178.013
98,0.946032,173.690544,178.013
99,0.945515,173.635250,178.013
100,0.945634,173.759850,178.013
101,0.94588,173.908162,178.013
102,0.945615,173.949474,178.013
103,0.94598,173.918343,178.013
104,0.945638,174.054795,178.013
105,0.945696,174.338552,178.013
106,0.94559,173.780022,178.013
107,0.945804,174.157531,178.013
108,0.945799,174.070325,178.013
109,0.947713,174.125019,178.013
110,0.945913,174.090854,178.013
111,0.945769,174.115958,178.013
112,0.945922,174.042586,178.013
113,0.946595,174.151990,178.013
114,0.94657,174.010479,178.013
115,0.947236,174.097498,178.013
116,0.947129,174.290915,178.013
117,0.946863,174.448973,178.013
118,0.946624,174.279737,178.013
119,0.947001,174.762243,178.013
120,0.947591,174.514738,178.013
121,0.947289,174.581161,178.013
122,0.947944,174.666672,178.013
123,0.947277,174.655513,178.013
124,0.947413,174.607904,178.013
125,0.947368,174.784763,178.013
126,0.947632,174.847539,178.013
127,0.947879,174.892552,178.013
128,0.948404,174.936907,178.013
129,0.948904,175.160454,178.013
130,0.94809,174.954709,178.013
131,0.949231,175.249397,178.013
132,0.948372,175.011845,178.013
133,0.948355,175.050423,178.013
134,0.948445,174.942230,178.013
135,0.948504,174.871569,178.013
136,0.948449,174.887203,178.013
137,0.947634,174.756951,178.013
138,0.94877,174.849141,178.013
139,0.949015,175.313725,178.013
140,0.948298,175.107409,178.013
141,0.948856,175.140411,178.013
142,0.947885,175.097972,178.013
143,0.948448,175.121907,178.013
144,0.948895,175.247770,178.013
145,0.948119,175.145479,178.013
146,0.948809,175.333958,178.013
147,0.949237,175.347498,178.013
148,0.949163,175.290077,178.013
149,0.949278,175.496659,178.013
150,0.94977,175.621092,178.013
151,0.948937,175.399372,178.013
152,0.949132,175.619843,178.013
153,0.948913,175.813438,178.013
154,0.949384,175.978219,178.013
155,0.949456,175.540093,178.013
156,0.949086,175.676685,178.013
157,0.949504,175.856641,178.013
158,0.949692,175.787217,178.013
159,0.949163,175.853088,178.013
160,0.949862,176.196628,178.013
161,0.948876,176.230686,178.013
162,0.950105,176.119547,178.013
163,0.94973,176.342472,178.013
164,0.949416,176.297453,178.013
165,0.949186,176.371705,178.013
166,0.950414,176.333725,178.013
167,0.950203,176.469518,178.013
168,0.950006,176.551751,178.013
169,0.950263,176.451019,178.013
170,0.949505,176.314599,178.013
171,0.95073,176.537255,178.013
172,0.950629,176.615047,178.013
173,0.950015,176.421284,178.013
174,0.950307,176.493621,178.013
175,0.950327,176.449289,178.013
176,0.950591,176.727544,178.013
177,0.950541,176.546535,178.013
178,0.950159,176.711069,178.013
179,0.949723,176.983544,178.013
180,0.949958,176.684135,178.013
