Generation,meanFitness,Phenotype,Optimum
1,0.871321,115.952441,119.849
2,0.869919,115.928401,119.849
3,0.874145,116.000697,119.849
4,0.861664,115.790585,119.849
5,0.886966,116.226892,119.849
6,0.883551,116.165331,119.849
7,0.880555,116.112743,119.849
8,0.892478,116.327342,119.849
9,0.883396,116.162525,119.849
10,0.892635,116.330269,119.849
11,0.900212,116.472972,119.849
12,0.906639,116.598122,119.849
13,0.910954,116.684490,119.849
14,0.908697,116.639009,119.849
15,0.919334,116.858162,119.849
16,0.919702,116.866021,119.849
17,0.915801,116.784169,119.849
18,0.920068,116.874068,119.849
19,0.922689,116.930372,119.849
20,0.794425,116.990661,111.849
21,0.808338,116.780937,111.849
22,0.800605,116.897930,111.849
23,0.793833,116.998980,111.849
24,0.806702,116.805430,111.849
25,0.800684,116.896920,111.849
26,0.815216,116.675208,111.849
27,0.804269,116.842828,111.849
28,0.807438,116.794688,111.849
29,0.816031,116.663044,111.849
30,0.818094,116.631146,111.849
31,0.805326,116.827041,111.849
32,0.811904,116.726534,111.849
33,0.820343,116.596260,111.849
34,0.83194,116.413878,111.849
35,0.81319,116.706778,111.849
36,0.80093,116.893055,111.849
37,0.820136,116.599430,111.849
38,0.815519,116.670540,111.849
39,0.834652,116.370453,111.849
40,0.906127,116.587858,119.849
41,0.897637,116.423898,119.849
42,0.904126,116.548628,119.849
43,0.911267,116.690617,119.849
44,0.909671,116.658749,119.849
45,0.915273,116.773345,119.849
46,0.913815,116.742933,119.849
47,0.921618,116.907493,119.849
48,0.913645,116.739099,119.849
49,0.922858,116.934252,119.849
50,0.922354,116.923132,119.849
51,0.914672,116.760739,119.849
52,0.924021,116.959879,119.849
53,0.920543,116.884207,119.849
54,0.922275,116.921544,119.849
55,0.925306,116.987742,119.849
56,0.923688,116.952253,119.849
57,0.917384,116.817021,119.849
58,0.928302,117.054838,119.849
59,0.929304,117.077620,119.849
60,0.79555,116.973866,111.849
61,0.782933,117.160360,111.849
62,0.780979,117.188863,111.849
63,0.767312,117.387564,111.849
64,0.791957,117.027507,111.849
65,0.786072,117.114617,111.849
66,0.778613,117.223622,111.849
67,0.77485,117.278358,111.849
68,0.784677,117.134373,111.849
69,0.776866,117.249166,111.849
70,0.779975,117.203665,111.849
71,0.790777,117.044977,111.849
72,0.780168,117.200814,111.849
73,0.786702,117.104906,111.849
74,0.796986,116.952516,111.849
75,0.788038,117.085565,111.849
76,0.784784,117.133369,111.849
77,0.780239,117.199832,111.849
78,0.801572,116.883267,111.849
79,0.79517,116.979622,111.849
80,0.921499,116.904640,119.849
81,0.909903,116.663454,119.849
82,0.91702,116.809481,119.849
83,0.925265,116.986946,119.849
84,0.926768,117.020364,119.849
85,0.93195,117.138294,119.849
86,0.937462,117.269137,119.849
87,0.93391,117.183928,119.849
88,0.923121,116.940104,119.849
89,0.925476,116.991792,119.849
90,0.93435,117.194446,119.849
91,0.939759,117.325626,119.849
92,0.925932,117.001965,119.849
93,0.93421,117.191025,119.849
94,0.931503,117.128296,119.849
95,0.931143,117.119671,119.849
96,0.930286,117.100369,119.849
97,0.936987,117.257720,119.849
98,0.930464,117.104268,119.849
99,0.93456,117.200202,119.849
100,0.782561,117.166253,111.849
101,0.784774,117.133524,111.849
102,0.774427,117.284788,111.849
103,0.780388,117.197969,111.849
104,0.793035,117.011123,111.849
105,0.789475,117.064033,111.849
106,0.77674,117.250730,111.849
107,0.772298,117.315392,111.849
108,0.785369,117.124496,111.849
109,0.786069,117.114445,111.849
110,0.798369,116.931309,111.849
111,0.779931,117.204623,111.849
112,0.785116,117.128384,111.849
113,0.797588,116.943138,111.849
114,0.804353,116.841019,111.849
115,0.806474,116.809232,111.849
116,0.809463,116.763574,111.849
117,0.823582,116.545277,111.849
118,0.818199,116.629288,111.849
119,0.814778,116.682177,111.849
120,0.914833,116.764024,119.849
121,0.906986,116.604846,119.849
122,0.914922,116.765787,119.849
123,0.923801,116.954805,119.849
124,0.914937,116.766034,119.849
125,0.926604,117.016395,119.849
126,0.9211,116.895927,119.849
127,0.912342,116.712482,119.849
128,0.91354,116.737444,119.849
129,0.920907,116.892123,119.849
