Generation,meanFitness,Phenotype,Optimum
1,0.852558,118.560731,122.822
2,0.880709,119.039560,122.822
3,0.888007,119.171618,122.822
4,0.897404,119.347683,122.822
5,0.882338,119.068511,122.822
6,0.894718,119.296294,122.822
7,0.899787,119.393381,122.822
8,0.909279,119.581129,122.822
9,0.905919,119.513494,122.822
10,0.919793,119.800953,122.822
11,0.925204,119.919916,122.822
12,0.92712,119.962740,122.822
13,0.932383,120.084363,122.822
14,0.939561,120.258406,122.822
15,0.94227,120.326831,122.822
16,0.936916,120.193008,122.822
17,0.949888,120.529892,122.822
18,0.956602,120.723733,122.822
19,0.961884,120.889041,122.822
20,0.734939,120.896952,114.822
21,0.755981,120.597094,114.822
22,0.768993,120.408793,114.822
23,0.778773,120.265048,114.822
24,0.771266,120.375900,114.822
25,0.773279,120.346396,114.822
26,0.770561,120.386328,114.822
27,0.785976,120.158445,114.822
28,0.792636,120.059200,114.822
29,0.789486,120.106428,114.822
30,0.778714,120.266484,114.822
31,0.796799,119.996280,114.822
32,0.802312,119.912597,114.822
33,0.812,119.763462,114.822
34,0.823385,119.585409,114.822
35,0.813564,119.739257,114.822
36,0.7994,119.957006,114.822
37,0.807465,119.833685,114.822
38,0.815603,119.707878,114.822
39,0.791591,120.075143,114.822
40,0.910222,119.601065,122.822
41,0.922152,119.852895,122.822
42,0.934529,120.135727,122.822
43,0.92763,119.974826,122.822
44,0.931284,120.059162,122.822
45,0.933625,120.114247,122.822
46,0.93569,120.163609,122.822
47,0.944596,120.387497,122.822
48,0.95003,120.534071,122.822
49,0.961793,120.886477,122.822
50,0.959055,120.799414,122.822
51,0.963235,120.933743,122.822
52,0.966537,121.047271,122.822
53,0.965852,121.022870,122.822
54,0.963513,120.943060,122.822
55,0.96438,120.972316,122.822
56,0.968958,121.134986,122.822
57,0.972712,121.280101,122.822
58,0.977365,121.481552,122.822
59,0.974362,121.348814,122.822
60,0.701017,121.370786,114.822
61,0.695892,121.441694,114.822
62,0.737129,120.866484,114.822
63,0.713725,121.194872,114.822
64,0.72008,121.106275,114.822
65,0.714351,121.186224,114.822
66,0.721532,121.086184,114.822
67,0.718887,121.123280,114.822
68,0.718891,121.123474,114.822
69,0.716367,121.158450,114.822
70,0.708975,121.261140,114.822
71,0.712987,121.205559,114.822
72,0.696018,121.440276,114.822
73,0.709761,121.250458,114.822
74,0.71641,121.158203,114.822
75,0.702467,121.351538,114.822
76,0.692285,121.492038,114.822
77,0.700148,121.383982,114.822
78,0.679553,121.666666,114.822
79,0.695546,121.446700,114.822
80,0.983226,121.788480,122.822
81,0.987087,122.053254,122.822
82,0.98419,121.848047,122.822
83,0.985142,121.910447,122.822
84,0.986307,121.993208,122.822
85,0.98603,121.972892,122.822
86,0.9862,121.985415,122.822
87,0.985135,121.910111,122.822
88,0.986234,121.988087,122.822
89,0.987705,122.104209,122.822
90,0.984655,121.878281,122.822
91,0.983444,121.801784,122.822
92,0.98699,122.045775,122.822
93,0.989335,122.260634,122.822
94,0.986106,121.978309,122.822
95,0.98556,121.939137,122.822
96,0.989295,122.256625,122.822
97,0.990792,122.451919,122.822
98,0.98974,122.307034,122.822
99,0.989201,122.246658,122.822
100,0.630729,122.329744,114.822
101,0.628041,122.366133,114.822
102,0.616888,122.517052,114.822
103,0.641831,122.179466,114.822
104,0.637409,122.239312,114.822
105,0.617923,122.502726,114.822
106,0.627042,122.379310,114.822
107,0.620113,122.473198,114.822
108,0.633279,122.294771,114.822
109,0.649366,122.076744,114.822
110,0.654176,122.011210,114.822
111,0.647011,122.108712,114.822
112,0.674696,121.731683,114.822
113,0.66183,121.907154,114.822
114,0.691303,121.504427,114.822
115,0.68482,121.592884,114.822
116,0.684552,121.596484,114.822
117,0.698888,121.399815,114.822
118,0.693358,121.476028,114.822
119,0.707217,121.284493,114.822
120,0.970215,121.181304,122.822
121,0.96931,121.147527,122.822
122,0.971492,121.231041,122.822
123,0.968679,121.123831,122.822
124,0.973411,121.308293,122.822
125,0.970282,121.184440,122.822
126,0.977958,121.508853,122.822
127,0.976708,121.451435,122.822
128,0.97491,121.371234,122.822
129,0.978125,121.517007,122.822
130,0.973568,121.315003,122.822
131,0.982883,121.767481,122.822
132,0.980894,121.656013,122.822
133,0.978824,121.550705,122.822
134,0.982225,121.729449,122.822
135,0.982188,121.727236,122.822
136,0.98612,121.978561,122.822
137,0.980302,121.625155,122.822
138,0.983366,121.796526,122.822
139,0.970454,121.191000,122.822
140,0.634335,122.280038,114.822
141,0.683588,121.609981,114.822
142,0.684219,121.601283,114.822
