Generation,meanFitness,Phenotype,Optimum
1,1,107.033492,111.033
2,0.960842,107.117742,111.033
3,0.959967,107.030223,111.033
4,0.960294,107.062846,111.033
5,0.960921,107.125557,111.033
6,0.959983,107.031778,111.033
7,0.960623,107.095816,111.033
8,0.961386,107.172126,111.033
9,0.960353,107.068769,111.033
10,0.961573,107.190820,111.033
11,0.960591,107.092633,111.033
12,0.960568,107.090319,111.033
13,0.960918,107.125423,111.033
14,0.960448,107.078280,111.033
15,0.961544,107.187914,111.033
16,0.961014,107.134942,111.033
17,0.961124,107.145972,111.033
18,0.961099,107.143469,111.033
19,0.961858,107.219290,111.033
20,0.961818,107.215272,111.033
21,0.961108,107.144275,111.033
22,0.960574,107.090876,111.033
23,0.961352,107.168713,111.033
24,0.961456,107.179097,111.033
25,0.960914,107.125019,111.033
26,0.961608,107.194396,111.033
27,0.961335,107.166954,111.033
28,0.961577,107.191205,111.033
29,0.961782,107.211727,111.033
30,0.961479,107.181405,111.033
31,0.961344,107.167896,111.033
32,0.961359,107.169362,111.033
33,0.961172,107.150656,111.033
34,0.961481,107.181731,111.033
35,0.962092,107.242727,111.033
36,0.961288,107.162336,111.033
37,0.961714,107.204863,111.033
38,0.961655,107.199008,111.033
39,0.961244,107.157889,111.033
40,0.961706,107.204142,111.033
41,0.961192,107.152729,111.033
42,0.961709,107.204358,111.033
43,0.961694,107.202849,111.033
44,0.961587,107.192291,111.033
45,0.961308,107.164266,111.033
46,0.961207,107.154191,111.033
47,0.961177,107.151151,111.033
48,0.961443,107.177810,111.033
49,0.961819,107.215397,111.033
50,0.961929,107.226358,111.033
51,0.96241,107.274451,111.033
52,0.962563,107.289855,111.033
53,0.962501,107.283672,111.033
54,0.963573,107.390826,111.033
55,0.962008,107.234250,111.033
56,0.962125,107.245999,111.033
57,0.963765,107.409977,111.033
58,0.962166,107.250085,111.033
59,0.962942,107.327652,111.033
60,0.962971,107.330595,111.033
61,0.962882,107.321672,111.033
62,0.963196,107.353088,111.033
63,0.963043,107.337795,111.033
64,0.962792,107.312730,111.033
65,0.963438,107.377458,111.033
66,0.962738,107.307318,111.033
67,0.964095,107.442984,111.033
68,0.962581,107.291578,111.033
69,0.963522,107.385792,111.033
70,0.964281,107.461637,111.033
71,0.962977,107.331207,111.033
72,0.964476,107.481178,111.033
73,0.964778,107.511448,111.033
74,0.964634,107.496889,111.033
75,0.964695,107.502990,111.033
76,0.964509,107.484443,111.033
77,0.964904,107.524000,111.033
78,0.964366,107.470204,111.033
