Generation,meanFitness,Phenotype,Optimum
1,0.963015,109.481638,107.687
2,0.958498,109.624253,107.687
3,0.960546,109.560648,107.687
4,0.959221,109.602332,107.687
5,0.955703,109.707762,107.687
6,0.956157,109.694696,107.687
7,0.959581,109.590608,107.687
8,0.959152,109.604371,107.687
9,0.955168,109.723332,107.687
10,0.958994,109.608627,107.687
11,0.960722,109.555648,107.687
12,0.960012,109.576996,107.687
13,0.960914,109.548985,107.687
14,0.960556,109.559971,107.687
15,0.958845,109.613763,107.687
16,0.957047,109.667975,107.687
17,0.961981,109.515638,107.687
18,0.960812,109.552661,107.687
19,0.962701,109.491613,107.687
20,0.958657,109.619473,107.687
21,0.962892,109.485936,107.687
22,0.954664,109.738451,107.687
23,0.963156,109.477087,107.687
24,0.963616,109.461844,107.687
25,0.964414,109.434926,107.687
26,0.965974,109.382182,107.687
27,0.966733,109.355218,107.687
28,0.968129,109.306276,107.687
29,0.967136,109.341425,107.687
30,0.950218,109.530108,111.687
31,0.94673,109.438333,111.687
32,0.950625,109.541123,111.687
33,0.948537,109.485786,111.687
34,0.955529,109.677287,111.687
35,0.953934,109.632323,111.687
36,0.955273,109.670183,111.687
37,0.954661,109.652865,111.687
38,0.95799,109.749191,111.687
39,0.961116,109.843892,111.687
40,0.961361,109.851655,111.687
41,0.957782,109.743202,111.687
42,0.958972,109.778245,111.687
43,0.958654,109.768885,111.687
44,0.965787,109.995276,111.687
45,0.965625,109.989903,111.687
46,0.963531,109.920670,111.687
47,0.957966,109.748490,111.687
48,0.963276,109.912582,111.687
49,0.963631,109.923860,111.687
50,0.96415,109.940887,111.687
51,0.968447,110.087453,111.687
52,0.966619,110.023310,111.687
53,0.9678,110.064621,111.687
54,0.967898,110.068116,111.687
55,0.967575,110.056705,111.687
56,0.971775,110.210631,111.687
57,0.970533,110.163248,111.687
58,0.968373,110.085004,111.687
59,0.96889,110.103324,111.687
60,0.935369,110.242145,107.687
61,0.941616,110.088609,107.687
62,0.937117,110.199860,107.687
63,0.941239,110.098667,107.687
64,0.940307,110.121978,107.687
65,0.945182,109.998147,107.687
66,0.948684,109.905244,107.687
67,0.942323,110.071286,107.687
68,0.943511,110.041301,107.687
69,0.943475,110.041614,107.687
70,0.941031,110.103795,107.687
71,0.945653,109.985492,107.687
72,0.945663,109.985193,107.687
73,0.94568,109.984576,107.687
74,0.951691,109.822890,107.687
75,0.948712,109.904009,107.687
76,0.945005,110.002038,107.687
77,0.948558,109.908394,107.687
78,0.952145,109.810075,107.687
79,0.950779,109.847492,107.687
80,0.949734,109.876211,107.687
81,0.950014,109.869022,107.687
