Generation,meanFitness,Phenotype,Optimum
1,0.952861,110.608399,112.704
2,0.95184,110.580161,112.704
3,0.955929,110.695286,112.704
4,0.958077,110.758020,112.704
5,0.96106,110.849015,112.704
6,0.9587,110.777016,112.704
7,0.960708,110.837808,112.704
8,0.966876,111.039769,112.704
9,0.960475,110.830869,112.704
10,0.951374,110.861052,108.704
11,0.950734,110.879066,108.704
12,0.949299,110.918233,108.704
13,0.951771,110.850017,108.704
14,0.951152,110.867313,108.704
15,0.950318,110.890077,108.704
16,0.949428,110.914778,108.704
17,0.956189,110.722585,108.704
18,0.954693,110.766299,108.704
19,0.95275,110.822505,108.704
20,0.962021,110.879040,112.704
21,0.96041,110.828985,112.704
22,0.961642,110.867207,112.704
23,0.962298,110.887985,112.704
24,0.965179,110.981756,112.704
25,0.961209,110.853343,112.704
26,0.967007,111.044047,112.704
27,0.965095,110.979340,112.704
28,0.967355,111.056116,112.704
29,0.961628,110.866834,112.704
30,0.944831,111.037209,108.704
31,0.94829,110.945376,108.704
32,0.947048,110.978455,108.704
33,0.945994,111.006853,108.704
34,0.946462,110.994555,108.704
35,0.946315,110.998525,108.704
36,0.94804,110.952845,108.704
37,0.943026,111.084140,108.704
38,0.948689,110.934893,108.704
39,0.940567,111.145733,108.704
40,0.963888,110.939504,112.704
41,0.964785,110.968801,112.704
42,0.964054,110.944461,112.704
43,0.96365,110.931328,112.704
44,0.971985,111.226691,112.704
45,0.964636,110.964071,112.704
46,0.968322,111.090471,112.704
47,0.968987,111.114621,112.704
48,0.966924,111.040968,112.704
49,0.970299,111.162355,112.704
50,0.938278,111.202244,108.704
51,0.938707,111.191961,108.704
52,0.93909,111.182934,108.704
53,0.941449,111.123697,108.704
54,0.943818,111.063815,108.704
55,0.944959,111.033733,108.704
56,0.941002,111.135221,108.704
57,0.941334,111.126854,108.704
58,0.941152,111.131679,108.704
59,0.943902,111.061408,108.704
60,0.967844,111.073589,112.704
61,0.964833,110.970569,112.704
62,0.969568,111.135604,112.704
63,0.970937,111.186536,112.704
64,0.968123,111.083646,112.704
65,0.96864,111.101891,112.704
66,0.968413,111.093951,112.704
67,0.977566,111.461906,112.704
68,0.972629,111.251931,112.704
69,0.972349,111.241017,112.704
70,0.930836,111.379926,108.704
71,0.925878,111.492737,108.704
72,0.928814,111.426746,108.704
73,0.938331,111.201299,108.704
74,0.930105,111.396909,108.704
75,0.931082,111.374205,108.704
76,0.934254,111.299990,108.704
77,0.939188,111.180357,108.704
78,0.934303,111.298772,108.704
79,0.940186,111.155642,108.704
80,0.977142,111.442169,112.704
81,0.97294,111.264536,112.704
82,0.975593,111.373894,112.704
83,0.971949,111.225373,112.704
84,0.97093,111.186512,112.704
85,0.974108,111.311517,112.704
86,0.973713,111.295313,112.704
87,0.975092,111.352645,112.704
88,0.974163,111.313785,112.704
89,0.973858,111.301055,112.704
90,0.929624,111.407850,108.704
91,0.931385,111.367940,108.704
92,0.931411,111.366458,108.704
93,0.939371,111.175603,108.704
94,0.933339,111.321659,108.704
95,0.935764,111.264310,108.704
96,0.93719,111.229658,108.704
97,0.937615,111.219106,108.704
98,0.932291,111.346175,108.704
99,0.933369,111.320697,108.704
100,0.974379,111.322724,112.704
101,0.971644,111.213569,112.704
102,0.975036,111.350354,112.704
103,0.976043,111.393286,112.704
104,0.974963,111.346775,112.704
105,0.976468,111.411953,112.704
106,0.977043,111.437681,112.704
107,0.976612,111.418467,112.704
108,0.979067,111.532578,112.704
109,0.977631,111.464437,112.704
110,0.929369,111.413701,108.704
111,0.92984,111.403015,108.704
112,0.930751,111.382028,108.704
113,0.930047,111.398301,108.704
114,0.928883,111.424784,108.704
115,0.928851,111.425767,108.704
116,0.928983,111.422146,108.704
117,0.934879,111.285405,108.704
118,0.933194,111.324842,108.704
119,0.932932,111.331406,108.704
120,0.973657,111.293396,112.704
121,0.97294,111.264347,112.704
122,0.971946,111.225453,112.704
123,0.976325,111.405776,112.704
124,0.975072,111.351956,112.704
125,0.976149,111.398115,112.704
126,0.976411,111.409755,112.704
127,0.980118,111.584987,112.704
128,0.977907,111.477817,112.704
129,0.979177,111.537966,112.704
130,0.926394,111.481329,108.704
131,0.925421,111.502567,108.704
132,0.931278,111.370141,108.704
133,0.940974,111.136302,108.704
134,0.927294,111.461194,108.704
135,0.935077,111.280544,108.704
136,0.931847,111.356798,108.704
137,0.93192,111.354859,108.704
138,0.932409,111.343720,108.704
139,0.935851,111.262300,108.704
140,0.975314,111.362077,112.704
141,0.977037,111.437518,112.704
142,0.972549,111.248993,112.704
143,0.974429,111.324944,112.704
144,0.976448,111.411123,112.704
145,0.977214,111.445324,112.704
146,0.976057,111.394210,112.704
147,0.976451,111.411451,112.704
148,0.975247,111.359568,112.704
149,0.978683,111.514075,112.704
150,0.930962,111.377532,108.704
151,0.932151,111.349666,108.704
152,0.928388,111.436255,108.704
153,0.929749,111.405539,108.704
154,0.925874,111.493221,108.704
155,0.928516,111.433592,108.704
156,0.936922,111.236008,108.704
157,0.941642,111.119039,108.704
158,0.93624,111.252794,108.704
159,0.933064,111.328423,108.704
160,0.972326,111.240480,112.704
161,0.9698,111.144028,112.704
162,0.97274,111.256448,112.704
163,0.975327,111.362755,112.704
164,0.972666,111.253381,112.704
165,0.973442,111.284554,112.704
166,0.977447,111.456375,112.704
167,0.973009,111.266897,112.704
168,0.970477,111.169545,112.704
169,0.9724,111.243069,112.704
170,0.931467,111.366032,108.704
171,0.939952,111.162207,108.704
172,0.930477,111.388727,108.704
173,0.932136,111.350371,108.704
174,0.936714,111.241657,108.704
175,0.935033,111.281857,108.704
176,0.935435,111.272027,108.704
177,0.932884,111.332331,108.704
178,0.933922,111.308271,108.704
179,0.929691,111.406998,108.704
180,0.972702,111.254887,112.704
181,0.971876,111.222765,112.704
182,0.972411,111.243419,112.704
183,0.97427,111.318311,112.704
184,0.971465,111.206767,112.704
185,0.976321,111.405904,112.704
186,0.978294,111.495540,112.704
187,0.976701,111.422600,112.704
188,0.97461,111.332512,112.704
189,0.977278,111.448412,112.704
190,0.926047,111.489201,108.704
191,0.927411,111.458692,108.704
192,0.92487,111.515491,108.704
193,0.925604,111.499333,108.704
194,0.929261,111.416872,108.704
195,0.92848,111.434010,108.704
196,0.921953,111.579561,108.704
197,0.928661,111.430316,108.704
198,0.926255,111.484604,108.704
199,0.920384,111.613493,108.704
200,0.974416,111.324243,112.704
201,0.972992,111.266730,112.704
202,0.972262,111.237720,112.704
203,0.975513,111.370970,112.704
204,0.976083,111.395192,112.704
205,0.97688,111.430440,112.704
206,0.972848,111.260838,112.704
207,0.976898,111.431521,112.704
208,0.979309,111.544486,112.704
209,0.976349,111.407055,112.704
210,0.928205,111.440277,108.704
211,0.933026,111.329024,108.704
212,0.930201,111.395266,108.704
213,0.926986,111.468009,108.704
214,0.92968,111.406654,108.704
215,0.935083,111.280514,108.704
216,0.927086,111.466086,108.704
217,0.935541,111.269587,108.704
218,0.937019,111.233615,108.704
219,0.937782,111.215114,108.704
220,0.97471,111.336790,112.704
221,0.971406,111.204395,112.704
222,0.972049,111.229350,112.704
223,0.9772,111.444866,112.704
224,0.97824,111.493099,112.704
225,0.975529,111.371238,112.704
226,0.978989,111.528904,112.704
227,0.976601,111.418148,112.704
228,0.97732,111.450388,112.704
229,0.973932,111.304364,112.704
230,0.93112,111.374246,108.704
231,0.931594,111.362743,108.704
232,0.931928,111.354982,108.704
233,0.933067,111.328677,108.704
234,0.934623,111.291915,108.704
235,0.936656,111.242434,108.704
236,0.935188,111.278138,108.704
237,0.934458,111.295479,108.704
238,0.93022,111.394803,108.704
239,0.936859,111.238356,108.704
240,0.973729,111.296022,112.704
241,0.974668,111.334967,112.704
242,0.974061,111.309899,112.704
243,0.973508,111.287444,112.704
244,0.972845,111.260422,112.704
245,0.975424,111.366788,112.704
246,0.975441,111.367383,112.704
247,0.973553,111.288842,112.704
248,0.979738,111.565799,112.704
249,0.975949,111.389660,112.704
250,0.925819,111.494454,108.704
251,0.93415,111.302591,108.704
252,0.930286,111.392596,108.704
253,0.921341,111.593408,108.704
254,0.928414,111.436122,108.704
255,0.931845,111.356781,108.704
256,0.924898,111.514827,108.704
257,0.934079,111.304387,108.704
258,0.931664,111.361223,108.704
259,0.933736,111.312900,108.704
260,0.978844,111.521977,112.704
261,0.976577,111.417377,112.704
262,0.973242,111.276546,112.704
263,0.973859,111.301484,112.704
264,0.972802,111.259119,112.704
265,0.978148,111.489007,112.704
266,0.977807,111.472663,112.704
267,0.977146,111.442452,112.704
268,0.975078,111.351911,112.704
269,0.97364,111.293021,112.704
270,0.930128,111.396982,108.704
271,0.927985,111.445693,108.704
272,0.92406,111.533505,108.704
273,0.929028,111.422147,108.704
274,0.927613,111.453836,108.704
275,0.924718,111.519178,108.704
276,0.927716,111.451375,108.704
277,0.935445,111.272435,108.704
278,0.930247,111.394297,108.704
279,0.92844,111.435474,108.704
280,0.976298,111.404799,112.704
281,0.976906,111.431758,112.704
282,0.978084,111.485634,112.704
283,0.97578,111.381989,112.704
284,0.976136,111.397756,112.704
285,0.976137,111.397620,112.704
286,0.971674,111.214732,112.704
287,0.972886,111.262036,112.704
288,0.972441,111.244519,112.704
289,0.972234,111.236686,112.704
290,0.931037,111.375340,108.704
291,0.932499,111.341266,108.704
292,0.929134,111.419143,108.704
293,0.92855,111.432622,108.704
294,0.928861,111.425183,108.704
295,0.92694,111.468706,108.704
296,0.929478,111.411369,108.704
297,0.935674,111.266020,108.704
298,0.932568,111.339838,108.704
299,0.930069,111.397747,108.704
300,0.974851,111.342285,112.704
301,0.977829,111.473694,112.704
302,0.975846,111.385028,112.704
303,0.974069,111.310148,112.704
304,0.974181,111.314604,112.704
305,0.976783,111.426278,112.704
306,0.975887,111.386831,112.704
307,0.973489,111.286629,112.704
308,0.973079,111.269902,112.704
309,0.976405,111.409367,112.704
310,0.930397,111.390366,108.704
311,0.924092,111.532597,108.704
312,0.925721,111.496593,108.704
313,0.931328,111.368885,108.704
314,0.928516,111.433354,108.704
315,0.934549,111.292615,108.704
316,0.933993,111.306371,108.704
317,0.928849,111.425562,108.704
318,0.930373,111.390941,108.704
319,0.936176,111.253960,108.704
320,0.975556,111.372511,112.704
321,0.971884,111.222783,112.704
322,0.971435,111.205604,112.704
323,0.974852,111.342323,112.704
324,0.970122,111.155997,112.704
