Generation,meanFitness,Phenotype,Optimum
1,1,114.553540,116.554
2,0.979752,114.544230,116.554
3,0.979186,114.485965,116.554
4,0.980163,114.587683,116.554
5,0.978932,114.458594,116.554
6,0.981381,114.718762,116.554
7,0.980787,114.653739,116.554
8,0.979569,114.528106,116.554
9,0.980237,114.597903,116.554
10,0.97865,114.428911,116.554
11,0.98178,114.763385,116.554
12,0.981133,114.690618,116.554
13,0.981138,114.696317,116.554
14,0.978938,114.462319,116.554
15,0.979098,114.478672,116.554
16,0.977553,114.317534,116.554
17,0.980022,114.572806,116.554
18,0.979698,114.540520,116.554
19,0.981412,114.722042,116.554
20,0.979575,114.525645,116.554
21,0.980238,114.597513,116.554
22,0.981347,114.713884,116.554
23,0.980245,114.598670,116.554
24,0.980948,114.672294,116.554
25,0.978835,114.659182,112.554
26,0.977853,114.758527,112.554
27,0.97644,114.903602,112.554
28,0.979947,114.544393,112.554
29,0.979404,114.600475,112.554
30,0.981217,114.406006,112.554
31,0.979841,114.554694,112.554
32,0.979842,114.551213,112.554
33,0.979757,114.560930,112.554
34,0.982425,114.274879,112.554
35,0.981151,114.414302,112.554
36,0.977517,114.793335,112.554
37,0.9816,114.368527,112.554
38,0.97975,114.561128,112.554
39,0.980448,114.487053,112.554
40,0.979298,114.607189,112.554
41,0.979894,114.547569,112.554
42,0.978086,114.733867,112.554
43,0.980067,114.530032,112.554
44,0.978041,114.738336,112.554
45,0.979793,114.557686,112.554
46,0.977824,114.761338,112.554
47,0.977837,114.761246,112.554
48,0.978031,114.740263,112.554
49,0.977978,114.747055,112.554
50,0.981773,114.758880,116.554
51,0.982944,114.888092,116.554
52,0.980751,114.654884,116.554
53,0.982355,114.830118,116.554
54,0.981374,114.713986,116.554
55,0.982156,114.803624,116.554
56,0.981707,114.750880,116.554
57,0.981182,114.698319,116.554
58,0.980408,114.615516,116.554
59,0.982165,114.804237,116.554
60,0.98125,114.703925,116.554
61,0.979619,114.531826,116.554
62,0.981617,114.742993,116.554
63,0.981377,114.717141,116.554
64,0.982618,114.854045,116.554
65,0.983637,114.966175,116.554
66,0.982129,114.801931,116.554
67,0.982264,114.813417,116.554
68,0.982717,114.865386,116.554
69,0.983381,114.937150,116.554
70,0.983138,114.908771,116.554
71,0.982727,114.861642,116.554
72,0.983722,114.975942,116.554
73,0.984593,115.076738,116.554
74,0.984922,115.114027,116.554
75,0.974609,115.088932,112.554
76,0.975886,114.960389,112.554
77,0.973348,115.216081,112.554
78,0.975448,115.003251,112.554
79,0.974285,115.122868,112.554
80,0.975923,114.955247,112.554
81,0.974884,115.061956,112.554
82,0.974868,115.063530,112.554
83,0.97447,115.103485,112.554
84,0.97479,115.070415,112.554
85,0.974818,115.068743,112.554
86,0.975028,115.047102,112.554
87,0.974983,115.052144,112.554
88,0.977058,114.841049,112.554
89,0.975445,115.004653,112.554
90,0.974048,115.144983,112.554
91,0.975642,114.984634,112.554
92,0.974711,115.079227,112.554
93,0.97532,115.016178,112.554
94,0.974871,115.061970,112.554
95,0.975569,114.991821,112.554
96,0.97569,114.979327,112.554
97,0.976872,114.860268,112.554
98,0.976508,114.896047,112.554
99,0.975228,115.025284,112.554
100,0.984781,115.092471,116.554
101,0.982893,114.877993,116.554
102,0.983979,115.003148,116.554
103,0.982778,114.867711,116.554
104,0.982841,114.875793,116.554
105,0.983505,114.949544,116.554
106,0.983016,114.894607,116.554
107,0.982174,114.799269,116.554
108,0.982571,114.842389,116.554
109,0.982779,114.869591,116.554
110,0.983282,114.921534,116.554
111,0.985213,115.142700,116.554
112,0.985296,115.156073,116.554
113,0.983426,114.937700,116.554
114,0.981294,114.710548,116.554
115,0.984497,115.065660,116.554
116,0.98098,114.673512,116.554
117,0.981627,114.743614,116.554
118,0.983175,114.917929,116.554
119,0.983901,114.992828,116.554
120,0.983625,114.968062,116.554
121,0.983553,114.952325,116.554
122,0.983926,114.998204,116.554
123,0.985557,115.191270,116.554
124,0.98446,115.058982,116.554
125,0.974182,115.130581,112.554
126,0.974471,115.103491,112.554
127,0.974842,115.065455,112.554
128,0.974247,115.124685,112.554
129,0.972811,115.270892,112.554
130,0.9738,115.171175,112.554
131,0.972562,115.295190,112.554
132,0.975018,115.048057,112.554
133,0.975074,115.041640,112.554
134,0.974433,115.106893,112.554
135,0.975769,114.971584,112.554
