Generation,meanFitness,Phenotype,Optimum
1,0.875795,120.157282,124.048
2,0.884082,120.305357,124.048
3,0.880995,120.249677,124.048
4,0.87295,120.107578,124.048
5,0.884206,120.307663,124.048
6,0.893773,120.484718,124.048
7,0.90243,120.651845,124.048
8,0.917306,120.956141,124.048
9,0.911005,120.823859,124.048
10,0.919626,121.005905,124.048
11,0.924009,121.101924,124.048
12,0.939941,121.478489,124.048
13,0.947269,121.669772,124.048
14,0.941669,121.522376,124.048
15,0.951205,121.778630,124.048
16,0.950592,121.761114,124.048
17,0.95462,121.877106,124.048
18,0.954787,121.881864,124.048
19,0.962926,122.136933,124.048
20,0.969103,122.353890,124.048
21,0.963078,122.141750,124.048
22,0.968527,122.332680,124.048
23,0.972272,122.476440,124.048
24,0.97244,122.483293,124.048
25,0.980858,122.869733,124.048
26,0.973362,122.520819,124.048
27,0.983164,122.999757,124.048
28,0.985346,123.139374,124.048
29,0.986928,123.255360,124.048
30,0.986879,123.251623,124.048
31,0.985938,123.180838,124.048
32,0.98739,123.292529,124.048
33,0.985974,123.183455,124.048
34,0.98446,123.080410,124.048
35,0.988555,123.395354,124.048
36,0.99147,123.791618,124.048
37,0.988817,123.421072,124.048
38,0.989976,123.548693,124.048
39,0.98857,123.396924,124.048
40,0.991422,123.779897,124.048
41,0.99025,123.583726,124.048
42,0.991297,123.753424,124.048
43,0.992022,124.016715,124.048
44,0.991615,123.828028,124.048
45,0.991841,124.217728,124.048
46,0.991682,124.271719,124.048
47,0.990951,124.431097,124.048
48,0.992031,124.095846,124.048
49,0.992017,124.003599,124.048
50,0.991015,124.419439,124.048
51,0.992038,124.051526,124.048
52,0.991564,124.304615,124.048
53,0.991631,124.286858,124.048
54,0.990862,124.446088,124.048
55,0.990529,124.497698,124.048
56,0.990353,124.521881,124.048
57,0.992021,124.101727,124.048
58,0.991572,124.302911,124.048
59,0.991151,124.395121,124.048
60,0.991553,124.306334,124.048
61,0.990383,124.517925,124.048
62,0.991125,124.398986,124.048
63,0.988997,124.681836,124.048
64,0.989336,124.646940,124.048
65,0.989239,124.656219,124.048
66,0.988067,124.771608,124.048
67,0.988063,124.772322,124.048
68,0.989498,124.628009,124.048
69,0.988547,124.726844,124.048
70,0.988642,124.718053,124.048
71,0.991323,124.359891,124.048
72,0.99025,124.536272,124.048
73,0.988836,124.698163,124.048
74,0.987548,124.816912,124.048
75,0.988427,124.738769,124.048
76,0.98525,124.991872,124.048
77,0.984457,125.045995,124.048
78,0.979559,125.328266,124.048
79,0.98704,124.859359,124.048
80,0.984936,125.014033,124.048
81,0.985941,124.943115,124.048
82,0.975871,125.506387,124.048
83,0.986617,124.892929,124.048
84,0.986454,124.905835,124.048
85,0.988718,124.710425,124.048
86,0.983681,125.096054,124.048
87,0.982269,125.180562,124.048
88,0.987554,124.816915,124.048
89,0.983491,125.107268,124.048
90,0.986816,124.877309,124.048
91,0.98614,124.929320,124.048
92,0.981664,125.215239,124.048
93,0.982684,125.157055,124.048
94,0.983087,125.132956,124.048
95,0.981684,125.214416,124.048
96,0.978484,125.383271,124.048
97,0.978926,125.360697,124.048
98,0.97928,125.343371,124.048
99,0.977893,125.411716,124.048
100,0.96504,125.937835,124.048
101,0.974315,125.575292,124.048
102,0.973556,125.608212,124.048
103,0.976273,125.488378,124.048
104,0.975085,125.541963,124.048
105,0.981908,125.201309,124.048
106,0.979183,125.348002,124.048
107,0.981562,125.221369,124.048
108,0.984512,125.042644,124.048
109,0.981269,125.237735,124.048
110,0.982912,125.142571,124.048
111,0.975609,125.518046,124.048
112,0.98052,125.278395,124.048
113,0.972702,125.644022,124.048
114,0.97656,125.475125,124.048
115,0.977667,125.422312,124.048
116,0.979736,125.319864,124.048
117,0.976985,125.455186,124.048
118,0.97961,125.325683,124.048
119,0.983099,125.131961,124.048
120,0.981603,125.219206,124.048
121,0.980015,125.305286,124.048
122,0.981029,125.250891,124.048
123,0.984316,125.055504,124.048
124,0.986521,124.900971,124.048
125,0.983845,125.085913,124.048
126,0.976849,125.462016,124.048
127,0.981221,125.240224,124.048
128,0.989075,124.674949,124.048
129,0.985314,124.988229,124.048
130,0.984814,125.023344,124.048
131,0.979897,125.311913,124.048
132,0.977394,125.436450,124.048
133,0.973441,125.613602,124.048
